lambda	rg	rdh	zg	zdh
0.7	3.2269106333588322745815454627	3.235952993485931479560426	-0.2080007664528839684020483122103	-0.230589577801230021766787
0.7125	3.23258456063223894863815456221	3.241941373692668794037033	-0.2304774777581369765997694738347	-0.253096714897297770820994
0.725	3.23837818670096841169034826257	3.248061527565141614407838	-0.2526942711158762436709478769437	-0.275341622912934449746697
0.7375	3.2442925239129602776823528721	3.254314529147992316248217	-0.274626212631977369332775346044	-0.297299504880717370860877
0.75	3.25032860114394229796035074127	3.260701482273166125194596	-0.2962487207788115685013427569081	-0.3189459513692321316111624
0.7625	3.25648746362237563971048706125	3.26722351108810945212102	-0.3175375953858719407301177331908	-0.3402569519402463220351556
0.775	3.26277017273935772739610972569	3.273881746834709681244918	-0.3384690458336205379695243278153	-0.361208904163051729417919
0.7875	3.2691778058426384869922706415	3.280677313316231192556764	-0.3590197184069502955851406198331	-0.3817786236726200067706255
0.8	3.2757114560138707497041556472	3.287611313740321011749205	-0.3791667227695248728111768698746	-0.4019433582694314074486225
0.8125	3.28237223182817933655970412267	3.294684821398836527054321	-0.3988876575252437567068875886034	-0.4216808080157972705225656
0.825	3.28916125709509594161301586502	3.301898875979000639581185	-0.4181606348381319211709802553205	-0.4409691519072089987955182
0.8375	3.29607967057986834532239052045	3.309254486312929470203709	-0.4369643040870251883505538598408	-0.459787080265064024948597
0.85	3.30312862570411270909410307348	3.316752639239272770797955	-0.4552778745364670088334650274051	-0.478113830786962841390223
0.8625	3.31030929022473671770364337248	3.324394313173301252587093	-0.4730811370102034635712825551573	-0.495929225426978332818007
0.875	3.31762284589001914190529567505	3.332180494152264307481842	-0.4903544845585161875010647619902	-0.513213705089726793720175
0.8875	3.32507048807168798583882847595	3.340112191689004754446475	-0.507078932115324854593983982773	-0.529948359520351695973271
0.9	3.33265342537179476326453203102	3.348190451805625614801966	-0.52323613514548143521295108129	-0.546114950654172284612062
0.9125	3.34037287920313661763573249315	3.356416365122738983351285	-0.538808407286929963828126985025	-0.561695928860913336347069
0.925	3.34823008334193097241706534809	3.364791068757450395571162	-0.553778736996383437819429275615	-0.576674442736767197382692
0.9375	3.35622628345139918364023640354	3.37331574187679679291455	-0.568130803210842476510159979284	-0.591034344122150233920627
0.95	3.36436273657486628561314875194	3.381991595866518231812851	-0.581848990040620895762094227161	-0.604760190662327378171159
0.9625	3.37264071059693339804487931247	3.390819861008524005435135	-0.594918400512527616695965130311	-0.61783724837604262207389
0.975	3.38106148367122773019465510649	3.399801772147984517697296	-0.60732486938446253342175920065	-0.630251496351046538459712
0.9875	3.38962634361318241367806906863	3.408938555969432182109528	-0.619054975054900420908853706363	-0.641989634941438270904924
1.	3.39833658725624466670250735015	3.418231422168893423178473	-0.630096050592550147476732180429	-0.653039097872051520309455
1.0125	3.40719351976985609363733013944	3.427681560069367252326839	-0.640436193912879040922993460109	-0.663388067668985969697307
1.025	3.41619845393749331901885134651	3.437290141216679033500382	-0.650064277129181099526020118901	-0.673025493034956898347309
1.0375	3.42535270939300071838107235791	3.447058327396731181534193	-0.658969955106443824765427730247	-0.681941106327209463615585
1.05	3.43465761181338982452801214357	3.456987282532484326437416	-0.667143673246436807120290304908	-0.690125439250161740587714
1.0625	3.44411449206622215354457273784	3.467078186226448242339693	-0.674576674532214762330377725162	-0.697569835230271875461596
1.075	3.45372468530963381912098277459	3.477332246434438174787935	-0.681261005859611199475827408454	-0.704266457599146271586407
1.0875	3.46348953004300150938693089115	3.487750708934768454481021	-0.68718952368231259366606826936	-0.710208293515765319429288
1.1	3.47341036710619032480712834956	3.498334861855444330750674	-0.692355898995766502296597884967	-0.71538915432963169643646
1.1125	3.4834885386252647719127775865	3.509086034425150324307049	-0.69675462168351332270439278101	-0.71980367365931335179314
1.125	3.49372538690248504575768081444	3.520005590151998714620529	-0.700381004247566063321231386814	-0.723447304721411600061432
1.1375	3.50412225324835180211667549608	3.531094915614286875159152	-0.703231184942223955185540217267	-0.726316318352593871000774
1.15	3.51468047675340412607266805794	3.542355406790207661041945	-0.705302130328224697218727670543	-0.728407802760196297712861
1.1625	3.52540139299741757493222027701	3.553788455225287022862452	-0.70659163726144941662575179797	-0.729719665420999066065208
1.175	3.53628633269359226058818182868	3.565395436274893834348798	-0.707098334327528625630528433488	-0.730250636871166855401691
1.1875	3.54733662026526521321274694505	3.577177701183964242977115	-0.706821682730692633629744424888	-0.730000275549022195362034
1.2	3.55855357235262703317797025973	3.589136573973983248271887	-0.705761976642103260183856481884	-0.728968972495251510457245
1.2125	3.5699384962468704165149415324	3.601273353153453677472282	-0.703920343009733367905125246037	-0.727157954656189274003266
1.225	3.58149268824914788425269367883	3.61358931733602576628386	-0.701298740828665303361775413541	-0.724569285778552432246975
1.2375	3.59321743195166834051788388295	3.626085733116687314099412	-0.697899959867497614882915899044	-0.721205864362533334816722
1.25	3.60511399643821734255195168856	3.638763863156821899449021	-0.693727618843420111232609036953	-0.717071418735617590830268
1.2625	3.61718363440134463505275640223	3.651624972433093666432341	-0.688786163035478702020849674412	-0.712170499878081890596285
1.275	3.6294275801734250634295545661	3.66467033100345890753792	-0.683080861322641031979769058901	-0.706508473037516381403129
1.2875	3.64184704766876595406692825964	3.677901212350068384819487	-0.676617802630528127453989287067	-0.70009150931811879239001
1.3	3.65444322823390599107655635989	3.6913188872283012075319	-0.669403891768131170468237934898	-0.692926578286487552759573
1.3125	3.66721728840322812469900636127	3.704924613808471740744839	-0.661446844633519467428776303499	-0.685021442233779805913881
1.325	3.68017036755699275448785625295	3.718719625571404961532805	-0.652755182765497057894813858658	-0.676384652169819338337376
1.3375	3.69330357547888802186968256364	3.732705118779152452255422	-0.643338227216410303163778845236	-0.667025545032149324777594
1.35	3.7066179898101922476463864242	3.746882241320399930328803	-0.633206091719873731271317945893	-0.656954241113809643182678
1.3625	3.72011465339765013285203205603	3.761252084337383121400622	-0.622369675126090091773449817263	-0.646181640464013634044662
1.375	3.73379457153218012622332716503	3.775815677363869738697971	-0.610840653076713607409137650336	-0.634719417059286553481857
1.3875	3.74765870907555621759210177777	3.790573986886604256425362	-0.598631468890860104300025776178	-0.622580009874065229970735
1.4	3.76170798747224426318888148978	3.805527917458852547130711	-0.585755323633917836396686768402	-0.6097766105261152540292407
1.4125	3.77594328164362175679216491403	3.820678313910764274130774	-0.572226165341268458618906426908	-0.5963231478080014272272524
1.425	3.79036541676187175246793322325	3.836025962942236804057394	-0.558058677369894936655276594389	-0.5822342699918871301651048
1.4375	3.80497516490091749539629788095	3.851571592506974993623011	-0.543268265852134392671222520693	-0.5675253261722206136632699
1.45	3.81977324156185535475502632286	3.867315867877857741919401	-0.527871046227527051630005028297	-0.5522123479936585555645534
1.4625	3.83476030207045105718805751463	3.883259384022681321005756	-0.511883828830811478267277882932	-0.5363120328708575878565904
1.475	3.84993693784438922348847188659	3.899402654757460754079177	-0.495324103516610888878545095713	-0.5198417292889124659755635
1.4875	3.86530367252811009839160480623	3.915746099897989854490686	-0.478210023304231011361743267463	-0.5028194240915005375554229
1.5	3.8808609579932314671751727331	3.932290032128553272725344	-0.460560387029228152006140094933	-0.4852637309741168308477406
1.5125	3.8966091702027394542540121321	3.949034645428643441201686	-0.442394620991984183997058784183	-0.467193878865841566839072
1.525	3.9125486049373406245023506171	3.965980006600794882354474	-0.423732759597416597332003986127	-0.4486296986385070736616145
1.5375	3.9286794733826010259606418291	3.983126050771545980344385	-0.404595424984126352729026616232	-0.4295916066982703187236028
1.55	3.94500189757575702917124936	4.000472580823198094092956	-0.385003805645710423902992365429	-0.4101005844814362785185115
1.5625	3.9615159057113695730613004107	4.018019269746478721505002	-0.364979634051602787715007173154	-0.3901781536014577970416052
1.575	3.9782214273053092868947235346	4.0357656640957520130707	-0.344545163279617584748369461706	-0.3698463472202775422054666
1.5875	3.9951182882169065099114035517	4.053711186269584797249149	-0.323723142677309106510030227181	-0.3491276789562635658279675
1.6	4.0122062055294790753799850392	4.071855133357203825367115	-0.302536792574290986902913998171	-0.3280451111153628622558156
1.6125	4.0294847822898634684817587648	4.090196670818270443245278	-0.281009778072725677789327591118	-0.3066220241163498567883813
1.625	4.0469535021080232061935829458	4.108734820224957037825204	-0.259166181948258011532708880858	-0.2848821886333191733799771
1.6375	4.06461172361829360307245962	4.127468441518755402574466	-0.237030476698675781429265182161	-0.262849741254407297996348
1.65	4.0824586748043460300699834729	4.14639621147848171850704	-0.214627495782488047914120642695	-0.240549163500475846696089
1.6625	4.1004934471905188499571824857	4.165516601096556099098034	-0.191982404094370937295707016348	-0.218005263067995788120606
1.675	4.1187149899027678676619978614	4.184827855084518617495099	-0.169120667728994597653684018772	-0.19524315538135457056698
1.6875	4.1371221036031377335957865827	4.204327976623865235859547	-0.146068023089068728935834849735	-0.172288243153977316110328
1.7	4.1557134343023485521143799591	4.224014719711155442457373	-0.122850445397484710921869835272	-0.149166191780434181202583
1.7125	4.1744874670558301262702026526	4.24388559011758689212369	-0.099494116677149307412175621859	-0.125902899020879309465802
1.725	4.1934425195493208231354124656	4.263937854316966072062442	-0.076025393265460702203100516368	-0.102524458486911902319374
1.7375	4.2125767355809798141642445278	4.284168554043459774184245	-0.052470772933338133060157363134	-0.07905711768816263576713
1.75	4.2318880784478410824243920679	4.304574522763574782785118	-0.028856861681251399621047019365	-0.055527232587225500499387
1.7625	4.2513743242453655218167934626	4.325152399591457622521599	-0.005210340286780024361584636551	-0.031961221469403549164554
1.775	4.2710330550898238596446579956	4.345898636248848933962087	0.018442069320157610277674154468	-0.008385521251077214188601
1.7875	4.2908616522742679061826989413	4.366809493628284501659697	0.042073637777143871698094607526	0.015173450980409082986232
1.8	4.3108572893699203484623562745	4.387881026246635806850193	0.065657662026289193006552259322	0.038689329353587493179269
1.8125	4.331016925285933182100314847	4.40910905510051063436418	0.08916749899045390179887802441	0.06213582309149403846867
1.825	4.3513372973016307458944878276	4.430489131760632544331507	0.112576599111067990920266555541	0.085486734036265540865024
1.8375	4.3718149140865635914078110004	4.452016498523353444685437	0.135858539670853545791320567599	0.108715970415836365826829
1.85	4.3924460487249520177712093023	4.47368605066040614902496	0.15898705782615115886220176302	0.13179756042557859655451
1.8625	4.4132267317623904557020602874	4.49549230697427274012813	0.18193608327542917155666575059	0.154705669471232742485647
1.875	4.4341527442940128700652960614	4.517429393858607217470002	0.204679770492893629458381335462	0.177414624387015517146761
1.8875	4.4552196111146812527503628873	4.539491045980324547059129	0.227192530458893380821028150358	0.199898946666065009345869
1.9	4.4764225939531497520144330333	4.561670623854929176377063	0.249449061822000377053895511198	0.222133394941425376185883
1.9125	4.4977566848135710152383040256	4.583961145460869981587842	0.27142438143120750665313746549	0.244093014978790927671278
1.925	4.5192165994491431852766557136	4.60635532620267867904568	0.293093854180589145371579857754	0.265753193687869871495809
1.9375	4.540796770994139217774099654	4.628845619543955410104654	0.314433222112973783853330632358	0.287089712503823411976837
1.95	4.5624913437820075317531966982	4.651424249928364033765616	0.335418632733641636348356982315	0.30807879520627529939866
1.9625	4.5842941673786764149087171313	4.674083230418401404573614	0.356026666489738866065399068955	0.328697145937871071227794
1.975	4.6061987908616251923087170592	4.696814359769765417191615	0.376234363375948118305288463459	0.34892197476865350882912
1.9875	4.6281984573766931942613866891	4.71960919710819206067337	0.396019248631925405755740887827	0.368731010351259849097977
2.	4.650286099005972421885984245	4.742459016433160161678227	0.415359357502058390843620388272	0.388102501610877265217265
2.0125	4.6724543319814600315840461487	4.76535474713626320935343	0.434233259033173015675897829978	0.407015212538248102186415
2.025	4.6946954522804199969519428289	4.78828690985855102873504	0.452620078890866929491107750795	0.425448415562622399502483
2.0375	4.7170014316396063561753970157	4.811245558690447653027961	0.470499521180132882058140932767	0.443381889357965200139456
2.05	4.7393639140266192774626042994	4.834220240533649943353446	0.487851889260808234469495297475	0.460795926157638974654156
2.0625	4.7617742126076849374715083845	4.857199980301886372196263	0.504658105553104906799648631042	0.477671351824797785767599
2.075	4.7842233072520553184642993376	4.880173296788866562301213	0.520899730332996653051378022938	0.49398955936745625670842
2.0875	4.8067018426139982089499651116	4.903128249051196831003661	0.536558979521529428310598128108	0.509732553777530109400967
2.1	4.8292001268339740460228736834	4.92605250785234698740822	0.551618741476140719453252852913	0.524883003560485642944077
2.1125	4.851708130901057351006820417	4.948933442006820290308003	0.566062592795793307524557920139	0.539424292617572153787247
2.125	4.8742154887189385583468886815	4.971758206215198164007163	0.579874813155119863259308015143	0.553340565616403085843117
2.1375	4.8967114979179189131792248036	4.994513815846738542572475	0.593040399185812693300956383096	0.566616760789274025055685
2.15	4.9191851214551685711963139983	5.017187195429292114659393	0.605545077426157465879609880427	0.579238626126796810549769
2.1625	4.9416249900451378588578588721	5.039765191263213107551313	0.617375316361884550267809037112	0.591192717837418671578436
2.175	4.9640194054613758375874112776	5.062234544093584410666893	0.628518337583384566354314696063	0.602466383187710427951951
2.1875	4.9863563447501012704757583654	5.084581824318201939650433	0.638962126085797916888334659513	0.613047732805538425611825
2.2	5.0086234653946718553542621663	5.106793338729964911546279	0.648695439739537710108769662403	0.622925609633247080186334
2.2125	5.0308081114685920750097131085	5.12885502320354395220059	0.657707817959441958689446188824	0.632089562523786182526335
2.225	5.0528973208128732575281318464	5.150752339092974450049212	0.665989589600978701415444451564	0.640529831779382568257225
2.2375	5.0748778332713978604652120422	5.172470191773349047797098	0.673531880111755113047856421095	0.648237351821944478605888
2.25	5.0967361000154316831456939338	5.193992887525601679518448	0.680326617966020909860881651103	0.655203773012273548379686
2.2625	5.1184582939855627196140403049	5.215304140090161103927449	0.686366540408923199009139730995	0.661421500968332072796809
2.275	5.1400303214761159889843464642	5.236387131404126336453027	0.691645198535983544194868103828	0.666883748246188817916961
2.2875	5.1614378348834947662261525703	5.257224623320144388416328	0.696156961731650798341125228928	0.671584590597389747680596
2.3	5.1826662466359278740802035231	5.277799109681464714656676	0.699897021488860498350687244467	0.675519018716672685099812
2.3125	5.2037007443177609080042235732	5.298092992164368097648245	0.702861394629331321604774309471	0.678682976714857672998516
2.325	5.224526306996720684562360283	5.318088759740788432290421	0.705046925941881670231367671135	0.681073380467006377631929
2.3375	5.2451277227575147372528022089	5.33776915102530691848862	0.706451290253387400203223442294	0.682688112173409622199919
2.35	5.2654896074397131546231808154	5.357117281243830782992197	0.707072993944159395939020793273	0.68352599137007788125555
2.3625	5.2855964245721144128261446916	5.376116720701448093435099	0.706911375916532976083360149412	0.683586726539993913291936
2.375	5.3054325064897403531271111518	5.394751518620210924217448	0.705966608022367081691994410336	0.6828708547034797241571972
2.3875	5.3249820766132627925685009497	5.413006173967757204962401	0.704239694951987818334491164492	0.6813796783263647135114163
2.4	5.344229272864064666818588525	5.430865562208894696303613	0.701732473583916749118838851598	0.679115209229944239253368
2.4125	5.3631581721813158970402419961	5.448314832685449501532044	0.698447611791538172215658010194	0.6760801278634869758171866
2.425	5.3817528161004367128898279128	5.465339294739018700963979	0.694388606699720203576768222229	0.6722777635578417056431788
2.4375	5.3999972373451717921034673636	5.481924311311091047160996	0.68955978238135017468315822277	0.6677120977216046413811213
2.45	5.4178754873782544601610349584	5.498055216616340558294101	0.683966286980813289667869492551	0.6623877880322212431093315
2.4625	5.4353716648483526034566032502	5.51371727005382635057349	0.677614089248671283761385825163	0.6563102082105509641907846
2.475	5.4524699448637119696302372291	5.528895652604510878991651	0.670509974469220264276762115349	0.6494854955511745836090126
2.4875	5.4691546090157066836822314032	5.543575505562396780349169	0.662661539760257627612039745101	0.641920597410057298357755
2.5	5.4854100760684326176128514787	5.557742005580165390802825	0.654077188722298613965105279427	0.633623308450466487758778
2.5125	5.5012209332236007079065828313	5.571380465547411657333141	0.64476612541268312790708725811	0.624602292451527646225493
2.525	5.5165719678633702928688288946	5.584476448343159862701737	0.634738347618529837622548514882	0.614867085474031304685193
2.5375	5.5314481996674741328008370019	5.597015880231326298002297	0.624004639401351397452413023946	0.604428080570877725500617
2.55	5.5458349129950945665430311261	5.608985152437236664432063	0.612576562885363001808367847672	0.593296497388204294678048
2.5625	5.559717689416521548821591916	5.620371202770187831395508	0.600466449261114177770877659763	0.581484342359756598354376
2.575	5.5730824402747242936769776456	5.631161573339098725042814	0.587687388976065067460818336454	0.569004366356579231795163
2.5875	5.5859154391526631371090839722	5.641344444663803832618957	0.574253221084124060884892061667	0.555870026463245273442172
2.6	5.5982033541185183866898259544	5.650908650094543920272511	0.560178521726970283547251222517	0.54209545711866762325345
2.6125	5.6099332796180759546705236244	5.659843676881188964331305	0.545478591721204899152844170701	0.52769545352260646813176
2.625	5.6210927678813384382908596149	5.66813966120824023016112	0.530169443227008140537967653085	0.512685467463128560412718
2.6375	5.6316698597090724663258820384	5.675787384045279894626402	0.514267785476018952285432445491	0.497081613114754629679286
2.65	5.6416531145044996736039973745	5.682778273026279614261057	0.497791009538591441601412606915	0.480900678386943352236249
2.6625	5.6510316394157235593143861146	5.689104413218751047735781	0.480757172113403128001285755279	0.464160136414888098195725
2.675	5.6597951174557838419097723164	5.694758567108997416977787	0.463184978325576258385573553666	0.446878151916954390544706
2.6875	5.667933834469461367849023305	5.699734201917984390371117	0.445093763523003170837633078818	0.42907357830605902879132
2.7	5.675438704819128763979112909	5.704025520856603612738191	0.426503474064413903432705224554	0.410765943347439095228735
2.7125	5.6823012956660539948867272301	5.707627494328515120367386	0.40743464709685929103393741771	0.391975423381474892961802
2.725	5.6885138497286051950671858494	5.710535887388694210901624	0.38790838932467252406291334671	0.37272280821391644569758
2.7375	5.6940693064047550662265123781	5.7127472807802246334099184	0.367946354776580198532295183123	0.353029460305925937805737
2.75	5.6989613211531112847436024778	5.7142590842901841278007153	0.347570721582421015736532149028	0.332917272594725946217656
2.7625	5.7031842830343654390724388563	5.7150695426296784707776517	0.326804167775854714007691173868	0.312408629047595258854339
2.775	5.7067333303235071254628160826	5.7151777352278459206339577	0.305669846144461627517823771901	0.291526370997014313104971
2.7875	5.7096043641123329270950308883	5.7145835720083480217780088	0.284191358153698870829643424883	0.270293770687552039241724
2.8	5.7117940598316244384275972958	5.7132877873009379315252543	0.262392726976245721635891534661	0.248734511653421693641764
2.8125	5.713299876632799718227389719	5.711291933585944523417234	0.240298369663290766366622343535	0.226872673929832078352412
2.825	5.7141200645797759242183440466	5.708598375950260607486329	0.217933068499239015742196742297	0.204732721011968483999389
2.8375	5.7142536696131286222557057436	5.705210287192521007667362	0.195321941586101032281926529582	0.182339485117060674375894
2.85	5.7137005362603015008397351539	5.701131642702285472425894	0.172490412708421527079949777104	0.159718147718035547825121
2.8625	5.7124613080775111207129693498	5.696367213750808984546346	0.149464180533966646955406286457	0.136894213376426851618556
2.875	5.7105374258210042863539238763	5.690922557771772234958854	0.126269187209473961307462036396	0.113893476349552174044784
2.8875	5.7079311233573585181933838022	5.684804004567820207061582	0.102931586414536067112572485428	0.090741980951780827008908
2.9	5.7046454213344665595694642232	5.678018638036964560750003	0.079477710940099767883671386778	0.067465977881940678906027
2.9125	5.7006841186466125264673830597	5.670574273784634852444922	0.055934039861083327193503058408	0.044091879429878671565492
2.925	5.6960517817385311424243165132	5.662479433662855425872763	0.032327165375213524564654999655	0.020646216510887762610343
2.9375	5.690753731804446942120986309	5.65374331867832251170303	0.008683759382335503014666420349	-0.002844400137284932087442
2.95	5.6847960299487264861475238845	5.644375781730727510777485	-0.014969460119870446193805270838	-0.026353313366606047711055
2.9625	5.6781854603848583621956681491	5.634387301275264027084023	-0.038605762746637318581006654799	-0.049853847750142257868709
2.975	5.6709295117589246393052510265	5.623788956342473587209254	-0.062198439465503318787330737683	-0.073319333808216749569854
2.9875	5.6630363566924726773662172194	5.612592402564573400241413	-0.08572083628633864520465518104	-0.096723130616609942804757
3.	5.6545148296476753072448157257	5.600809848155149287635647	-0.109146387824320553801764074112	-0.120038649445367267892684
3.0125	5.6453744032248268807471667951	5.588454028358201288108218	-0.132448650658997756084483774491	-0.143239380816482082187177
3.025	5.6356251630085184662281014884	5.575538176850324689370387	-0.155601336413909868370519921643	-0.166298926554218026495501
3.0375	5.6252777810842332083304220942	5.562075992978692080152688	-0.178578344483035618942752966324	-0.189191037221712567455421
3.05	5.6143434883515781774318457413	5.548081604474305304330606	-0.201353794332616186850957260572	-0.211889654058255542620709
3.0625	5.6028340457639074558414741507	5.533569526230081326649884	-0.223902057309614024021398091822	-0.234368953438187708549952
3.075	5.590761714626688128914375261	5.518554616656578269307017	-0.246197787891195008209032542281	-0.256603391205581459428565
3.0875	5.5781392260886212382384031256	5.503052033798797622069353	-0.268215954313130915322175779446	-0.278567744143612676829018
3.1	5.5649797499602677825670129015	5.487077193636853614369103	-0.289931868518874425779416296755	-0.300237146332324213726779
3.1125	5.5512968629947684001237070777	5.470645732713397242945881	-0.311321215375221378277458725596	-0.321587119122960650473781
3.125	5.5371045167642154232159499182	5.453773476458572533599004	-0.33236008110490315991753983762	-0.3425935946974167364358
3.1375	5.522417005263375975843890241	5.436476413460200816219306	-0.353024980891102092189967193605	-0.363232934417816889294903
3.15	5.5072489323698197630521178795	5.418770674681682015994335	-0.373292885613708787236935553441	-0.383481944137067538950613
3.1625	5.4916151792861260978745097632	5.400672515532107206875637	-0.393141247682095818934214233579	-0.40331788913024003660013
3.175	5.4755308720857874339256568144	5.382198297994241326348714	-0.412548025934219086446885848924	-0.422718511217117857694397
3.1875	5.459011349479751225313581586	5.363364469894649719589452	-0.431491709576929182294321067261	-0.441662050001666402194743
3.2	5.4420721309153115320077003649	5.34418753891859737434753	-0.449951341147432505819054109984	-0.46012726909686020524611
3.2125	5.42472888511334195418022297	5.324684040057911834245003	-0.467906538480839243227101156052	-0.478093486962482161842802
