lambda	rg	rdh	zg	zdh
1.1	3.47341036710619032480712834956	3.4847272066561508	-0.692355898995766502296597884967	-0.7228145279246226
1.1125	3.4834885386252647719127775865	3.4951415469742084	-0.69675462168351332270439278101	-0.7271961129431674
1.125	3.49372538690248504575768081444	3.505721677315722	-0.700381004247566063321231386814	-0.7308057367747642
1.1375	3.50412225324835180211667549608	3.516469041739341	-0.703231184942223955185540217267	-0.7336397433742433
1.15	3.51468047675340412607266805794	3.5273850916710017	-0.705302130328224697218727670543	-0.7356952894565102
1.1625	3.52540139299741757493222027701	3.5384712686458037	-0.70659163726144941662575179797	-0.7369703465843445
1.175	3.53628633269359226058818182868	3.549728989984803	-0.707098334327528625630528433488	-0.7374637058825614
1.1875	3.54733662026526521321274694505	3.561159639630141	-0.706821682730692633629744424888	-0.7371749842288815
1.2	3.55855357235262703317797025973	3.5727645653104703	-0.705761976642103260183856481884	-0.7361046303322242
1.2125	3.5699384962468704165149415324	3.584545081964245	-0.703920343009733367905125246037	-0.7342539290646145
1.225	3.58149268824914788425269367883	3.596502480150314	-0.701298740828665303361775413541	-0.7316250027606549
1.2375	3.59321743195166834051788388295	3.6086380372503806	-0.697899959867497614882915899044	-0.7282208088455955
1.25	3.60511399643821734255195168856	3.6209530287873655	-0.693727618843420111232609036953	-0.7240451339391747
1.2625	3.61718363440134463505275640223	3.633448737230287	-0.688786163035478702020849674412	-0.7191025853179511
1.275	3.6294275801734250634295545661	3.6461264562097098	-0.683080861322641031979769058901	-0.7133985811289032
1.2875	3.64184704766876595406692825964	3.6589874890090495	-0.676617802630528127453989287067	-0.706939340911413
1.3	3.65444322823390599107655635989	3.672033141333152	-0.669403891768131170468237934898	-0.6997318777654717
1.3125	3.66721728840322812469900636127	3.6852647094576154	-0.661446844633519467428776303499	-0.6917839929536513
1.325	3.68017036755699275448785625295	3.6986834657112553	-0.652755182765497057894813858658	-0.6831042729739327
1.3375	3.69330357547888802186968256364	3.7122906436740974	-0.643338227216410303163778845236	-0.6737020883684671
1.35	3.7066179898101922476463864242	3.7260874254046863	-0.633206091719873731271317945893	-0.6635875929247061
1.3625	3.72011465339765013285203205603	3.7400749324655425	-0.622369675126090091773449817263	-0.6527717216281675
1.375	3.73379457153218012622332716503	3.7542542216139076	-0.610840653076713607409137650336	-0.6412661858165803
1.3875	3.74765870907555621759210177777	3.768626284958859	-0.598631468890860104300025776178	-0.6290834644489366
1.4	3.76170798747224426318888148978	3.7831920533816525	-0.585755323633917836396686768402	-0.616236791137102
1.4125	3.77594328164362175679216491403	3.79795240128731	-0.572226165341268458618906426908	-0.6027401374230704
1.425	3.79036541676187175246793322325	3.8129081504580022	-0.558058677369894936655276594389	-0.5886081935249006
1.4375	3.80497516490091749539629788095	3.828060070978904	-0.543268265852134392671222520693	-0.5738563482396989
1.45	3.81977324156185535475502632286	3.8434088778652478	-0.527871046227527051630005028297	-0.5585006697635323
1.4625	3.83476030207045105718805751463	3.8589552229969146	-0.511883828830811478267277882932	-0.542557888836284
1.475	3.84993693784438922348847188659	3.874699683053701	-0.495324103516610888878545095713	-0.526045384913429
1.4875	3.86530367252811009839160480623	3.8906427451015144	-0.478210023304231011361743267463	-0.5089811751617405
1.5	3.8808609579932314671751727331	3.9067847920889043	-0.460560387029228152006140094933	-0.4913839051795725
1.5125	3.8966091702027394542540121321	3.9231260906251997	-0.442394620991984183997058784183	-0.47327283966800365
1.525	3.9125486049373406245023506171	3.939666782979267	-0.423732759597416597332003986127	-0.454667850996536
1.5375	3.9286794733826010259606418291	3.9564068843316504	-0.404595424984126352729026616232	-0.4355894038010317
1.55	3.94500189757575702917124936	3.9733462851099746	-0.385003805645710423902992365429	-0.416058534399111
1.5625	3.9615159057113695730613004107	3.9904847569893036	-0.364979634051602787715007173154	-0.39609682477909325
1.575	3.9782214273053092868947235346	4.00782196012111	-0.344545163279617584748369461706	-0.3757263720008938
1.5875	3.9951182882169065099114035517	4.025357448608936	-0.323723142677309106510030227181	-0.3549697547929927
1.6	4.0122062055294790753799850392	4.043090671330937	-0.302536792574290986902913998171	-0.3338499997098783
1.6125	4.0294847822898634684817587648	4.0610209659494725	-0.281009778072725677789327591118	-0.31239054927326143
1.625	4.0469535021080232061935829458	4.079147545236837	-0.259166181948258011532708880858	-0.29061523401441347
1.6375	4.06461172361829360307245962	4.097469476449573	-0.237030476698675781429265182161	-0.26854824934876464
1.65	4.0824586748043460300699834729	4.115985656082935	-0.214627495782488047914120642695	-0.24621413694732147
1.6625	4.1004934471905188499571824857	4.134694783589575	-0.191982404094370937295707016348	-0.22363776899862037
1.675	4.1187149899027678676619978614	4.153595338256566	-0.169120667728994597653684018772	-0.20084433277306635
1.6875	4.1371221036031377335957865827	4.172685563216942	-0.146068023089068728935834849735	-0.17785931245403358
1.7	4.1557134343023485521143799591	4.191963459498766	-0.122850445397484710921869835272	-0.15470846542602004
1.7125	4.1744874670558301262702026526	4.211426791232312	-0.099494116677149307412175621859	-0.13141779110507187
1.725	4.1934425195493208231354124656	4.23107310094941	-0.076025393265460702203100516368	-0.10801349180536857
1.7375	4.2125767355809798141642445278	4.250899731729336	-0.052470772933338133060157363134	-0.08452192677823137
1.75	4.2318880784478410824243920679	4.270903851217839	-0.028856861681251399621047019365	-0.06096956208566445
1.7625	4.2513743242453655218167934626	4.291082471658378	-0.005210340286780024361584636551	-0.037382920033478616
1.775	4.2710330550898238596446579956	4.311432460280415	0.018442069320157610277674154468	-0.01378853222234934
1.7875	4.2908616522742679061826989413	4.331950535742668	0.042073637777143871698094607526	0.0097871002442299
1.8	4.3108572893699203484623562745	4.352633248660848	0.065657662026289193006552259322	0.03331753717291546
1.8125	4.331016925285933182100314847	4.373476947183066	0.08916749899045390179887802441	0.05677641997408428
1.825	4.3513372973016307458944878276	4.394477731587347	0.112576599111067990920266555541	0.08013748437336966
1.8375	4.3718149140865635914078110004	4.415631404382397	0.135858539670853545791320567599	0.10337456871802196
1.85	4.3924460487249520177712093023	4.436933423865767	0.15898705782615115886220176302	0.12646162264655653
1.8625	4.4132267317623904557020602874	4.458378869161936	0.18193608327542917155666575059	0.14937272113802866
1.875	4.4341527442940128700652960614	4.4799624232990585	0.204679770492893629458381335462	0.17208208814878762
1.8875	4.4552196111146812527503628873	4.501678378043454	0.227192530458893380821028150358	0.1945641322837392
1.9	4.4764225939531497520144330333	4.52352066042797	0.249449061822000377053895511198	0.21679349454755475
1.9125	4.4977566848135710152383040256	4.545482876828555	0.27142438143120750665313746549	0.23874510564202556
1.925	4.5192165994491431852766557136	4.567558366813133	0.293093854180589145371579857754	0.26039424804573863
1.9375	4.540796770994139217774099654	4.58974025652828	0.314433222112973783853330632358	0.28171661671399795
1.95	4.5624913437820075317531966982	4.61202150065491	0.335418632733641636348356982315	0.30268837200689525
1.9625	4.5842941673786764149087171313	4.634394903224034	0.356026666489738866065399068955	0.32328617950397254
1.975	4.6061987908616251923087170592	4.656853110753703	0.376234363375948118305288463459	0.3434872335500041
1.9875	4.6281984573766931942613866891	4.679388575804217	0.396019248631925405755740887827	0.3632692643123853
2.	4.650286099005972421885984245	4.7019934944024815	0.415359357502058390843620388272	0.38261053125884736
2.0125	4.6724543319814600315840461487	4.72465972592652	0.434233259033173015675897829978	0.40148980866106504
2.025	4.6946954522804199969519428289	4.747378708010701	0.452620078890866929491107750795	0.4198863704300374
2.0375	4.7170014316396063561753970157	4.770141381023481	0.470499521180132882058140932767	0.4377799819037179
2.05	4.7393639140266192774626042994	4.7929381361812	0.487851889260808234469495297475	0.4551509050097133
2.0625	4.7617742126076849374715083845	4.81575879830745	0.504658105553104906799648631042	0.471979920688314
2.075	4.7842233072520553184642993376	4.838592648998763	0.520899730332996653051378022938	0.4882483690325388
2.0875	4.8067018426139982089499651116	4.861428489301229	0.536558979521529428310598128108	0.5039382039283861
2.1	4.8292001268339740460228736834	4.884254734025996	0.551618741476140719453252852913	0.5190320557812464
2.1125	4.851708130901057351006820417	4.907059523743731	0.566062592795793307524557920139	0.5335132938487066
2.125	4.8742154887189385583468886815	4.929830836423472	0.579874813155119863259308015143	0.5473660792216947
2.1375	4.8967114979179189131792248036	4.9525565794551705	0.593040399185812693300956383096	0.5605754007640853
2.15	4.9191851214551685711963139983	4.975224644804144	0.605545077426157465879609880427	0.5731270891557562
2.1625	4.9416249900451378588578588721	4.997822915136433	0.617375316361884550267809037112	0.5850078080908899
2.175	4.9640194054613758375874112776	5.0203392162363345	0.628518337583384566354314696063	0.5962050259396662
2.1875	4.9863563447501012704757583654	5.042761219778691	0.638962126085797916888334659513	0.6067069749714689
2.2	5.0086234653946718553542621663	5.065076309119983	0.648695439739537710108769662403	0.6165026078088105
2.2125	5.0308081114685920750097131085	5.08727142779872	0.657707817959441958689446188824	0.6255815615927307
2.225	5.0528973208128732575281318464	5.109332934656613	0.665989589600978701415444451564	0.6339341391743076
2.2375	5.0748778332713978604652120422	5.131246490098471	0.673531880111755113047856421095	0.6415513136589273
2.25	5.0967361000154316831456939338	5.1529969947615895	0.680326617966020909860881651103	0.6484247583287595
2.2625	5.1184582939855627196140403049	5.174568595151317	0.686366540408923199009139730995	0.6545468991271998
2.275	5.1400303214761159889843464642	5.195944761582085	0.691645198535983544194868103828	0.659910982401609
2.2875	5.1614378348834947662261525703	5.217108433434638	0.696156961731650798341125228928	0.6645111473162723
2.3	5.1826662466359278740802035231	5.238042216898987	0.699897021488860498350687244467	0.6683424909070522
2.3125	5.2037007443177609080042235732	5.25872861256286	0.702861394629331321604774309471	0.6714011144610689
2.325	5.224526306996720684562360283	5.279150245661797	0.705046925941881670231367671135	0.6736841426816972
2.3375	5.2451277227575147372528022089	5.299290071253271	0.706451290253387400203223442294	0.6751897114700955
2.35	5.2654896074397131546231808154	5.319131530103316	0.707072993944159395939020793273	0.6759169253484265
2.3625	5.2855964245721144128261446916	5.338658638125616	0.706911375916532976083360149412	0.6758657906380423
2.375	5.3054325064897403531271111518	5.357856001683069	0.705966608022367081691994410336	0.6750371345733341
2.3875	5.3249820766132627925685009497	5.376708761476437	0.704239694951987818334491164492	0.6734325228479543
2.4	5.344229272864064666818588525	5.395202477506931	0.701732473583916749118838851598	0.6710541882434495
2.4125	5.3631581721813158970402419961	5.413322975250359	0.698447611791538172215658010194	0.6679049809646379
2.425	5.3817528161004367128898279128	5.431056177631531	0.694388606699720203576768222229	0.663988347480515
2.4375	5.3999972373451717921034673636	5.448387948087801	0.68955978238135017468315822277	0.6593083397458963
2.45	5.4178754873782544601610349584	5.465303967019144	0.683966286980813289667869492551	0.6538696515485433
2.4625	5.4353716648483526034566032502	5.481789657876632	0.677614089248671283761385825163	0.6476776743026292
2.475	5.4524699448637119696302372291	5.497830171130493	0.670509974469220264276762115349	0.6407385616588686
2.4875	5.4691546090157066836822314032	5.513410425727294	0.662661539760257627612039745101	0.633059291305309
2.5	5.4854100760684326176128514787	5.528515199757388	0.654077188722298613965105279427	0.6246477134028808
2.5125	5.5012209332236007079065828313	5.543129256070021	0.64476612541268312790708725811	0.6155125779677532
2.525	5.5165719678633702928688288946	5.557237485271141	0.634738347618529837622548514882	0.6056635375888707
2.5375	5.5314481996674741328008370019	5.570825048205286	0.624004639401351397452413023946	0.595111126362555
2.55	5.5458349129950945665430311261	5.583877502439397	0.612576562885363001808367847672	0.583866719997848
2.5625	5.559717689416521548821591916	5.59638090178126	0.600466449261114177770877659763	0.5719424849687902
2.575	5.5730824402747242936769776456	5.608321863535685	0.587687388976065067460818336454	0.5593513258801276
2.5875	5.5859154391526631371090839722	5.619687603975871	0.574253221084124060884892061667	0.5461068397150883
2.6	5.5982033541185183866898259544	5.630465947418473	0.560178521726970283547251222517	0.5322232835362056
2.6125	5.6099332796180759546705236244	5.640645317612897	0.545478591721204899152844170701	0.5177155589959532
2.625	5.6210927678813384382908596149	5.650214721514714	0.530169443227008140537967653085	0.502599213356555
2.6375	5.6316698597090724663258820384	5.659163734917983	0.514267785476018952285432445491	0.48689045334382486
2.65	5.6416531145044996736039973745	5.667482497229454	0.497791009538591441601412606915	0.4706061657038954
2.6625	5.6510316394157235593143861146	5.675161719481887	0.480757172113403128001285755279	0.45376393722014324
2.675	5.6597951174557838419097723164	5.682192706221989	0.463184978325576258385573553666	0.43638206732204077
2.6875	5.667933834469461367849023305	5.6885673888533095	0.445093763523003170837633078818	0.41847956812081544
2.7	5.675438704819128763979112909	5.694278365891622	0.426503474064413903432705224554	0.4000761493268692
2.7125	5.6823012956660539948867272301	5.699318944681038	0.40743464709685929103393741771	0.3811921884678817
2.725	5.6885138497286051950671858494	5.703683179433321	0.38790838932467252406291334671	0.3618486895223946
2.7375	5.6940693064047550662265123781	5.707365901755685	0.367946354776580198532295183123	0.3420672349846022
2.75	5.6989613211531112847436024778	5.7103627417165175	0.347570721582421015736532149028	0.321869937142901
2.7625	5.7031842830343654390724388563	5.712670139487258	0.326804167775854714007691173868	0.30127939389631886
2.775	5.7067333303235071254628160826	5.714285349251094	0.305669846144461627517823771901	0.2803186529129149
2.7875	5.7096043641123329270950308883	5.715206438069704	0.284191358153698870829643424883	0.25901118572621157
2.8	5.7117940598316244384275972958	5.715432282612547	0.262392726976245721635891534661	0.23738087096697497
2.8125	5.713299876632799718227389719	5.714962566134253	0.240298369663290766366622343535	0.21545198385019293
2.825	5.7141200645797759242183440466	5.713797777051751	0.217933068499239015742196742297	0.19324918770150767
2.8375	5.7142536696131286222557057436	5.711939209235834	0.195321941586101032281926529582	0.17079752295760736
2.85	5.7137005362603015008397351539	5.709388963021508	0.172490412708421527079949777104	0.14812238973631267
2.8625	5.7124613080775111207129693498	5.706149945226239	0.149464180533966646955406286457	0.12524952155291638
2.875	5.7105374258210042863539238763	5.702225866293314	0.126269187209473961307462036396	0.10220494970221358
2.8875	5.7079311233573585181933838022	5.697621233051169	0.102931586414536067112572485428	0.07901495978908707
2.9	5.7046454213344665595694642232	5.692341336363656	0.079477710940099767883671386778	0.05570604344612595
2.9125	5.7006841186466125264673830597	5.686392233908272	0.055934039861083327193503058408	0.03230484910166612
2.925	5.6960517817385311424243165132	5.6797807291932605	0.032327165375213524564654999655	0.008838135603154933
2.9375	5.690753731804446942120986309	5.67251434847553	0.008683759382335503014666420349	-0.014667268395338027
2.95	5.6847960299487264861475238845	5.66460131732576	-0.014969460119870446193805270838	-0.038184497879018474
2.9625	5.6781854603848583621956681491	5.656050538185757	-0.038605762746637318581006654799	-0.061686678111547405
2.975	5.6709295117589246393052510265	5.64687156948282	-0.062198439465503318787330737683	-0.08514694644481911
2.9875	5.6630363566924726773662172194	5.637074605914243	-0.08572083628633864520465518104	-0.10853847239139275
3.	5.6545148296476753072448157257	5.626670458646396	-0.109146387824320553801764074112	-0.13183447942494428
3.0125	5.6453744032248268807471667951	5.6156705336265205	-0.132448650658997756084483774491	-0.15500827153675484
3.025	5.6356251630085184662281014884	5.604086806143817	-0.155601336413909868370519921643	-0.17803326643962458
3.0375	5.6252777810842332083304220942	5.591931790246717	-0.178578344483035618942752966324	-0.200883035738625
3.05	5.6143434883515781774318457413	5.579218502537594	-0.201353794332616186850957260572	-0.22353135073699984
3.0625	5.6028340457639074558414741507	5.56596042102356	-0.223902057309614024021398091822	-0.2459522311839583
3.075	5.590761714626688128914375261	5.552171440829882	-0.246197787891195008209032542281	-0.2681199934990631
3.0875	5.5781392260886212382384031256	5.537865829400595	-0.268215954313130915322175779446	-0.2900092949927581
3.1	5.5649797499602677825670129015	5.523058184096759	-0.289931868518874425779416296755	-0.311595171343499
3.1125	5.5512968629947684001237070777	5.507763394748937	-0.311321215375221378277458725596	-0.332853065922562
3.125	5.5371045167642154232159499182	5.491996612760955	-0.33236008110490315991753983762	-0.35375885118469635
3.1375	5.522417005263375975843890241	5.475773226975894	-0.353024980891102092189967193605	-0.3742888439103911
3.15	5.5072489323698197630521178795	5.459108844989272	-0.373292885613708787236935553441	-0.3944198172543423
3.1625	5.4916151792861260978745097632	5.442019277264013	-0.393141247682095818934214233579	-0.4141290130741885
3.175	5.4755308720857874339256568144	5.424520520579923	-0.412548025934219086446885848924	-0.43339415777620116
3.1875	5.459011349479751225313581586	5.406628737253558	-0.431491709576929182294321067261	-0.4521934839768901
3.2	5.4420721309153115320077003649	5.38836022726281	-0.449951341147432505819054109984	-0.47050575884821044
3.2125	5.42472888511334195418022297	5.369731391804181	-0.467906538480839243227101156052	-0.4883103184003975
3.225	5.4069973991437191821520272823	5.350758688643016	-0.485337515673627474661346338237	-0.5055871055067975
3.2375	5.3888935481322892600291510335	5.331458581523554	-0.502225103037596184957502476491	-0.5223167084976341
3.25	5.370433265685943954637643504	5.311847487485282	-0.518550766043433703303409440969	-0.5384803968472324
3.2625	5.351632515115368826937549719	5.291941726833557	-0.534296623257353562038041270385	-0.5540601509083379
3.275	5.3325072615278625200044840668	5.271757480506068	-0.549445463278311410066514734072	-0.5690386837070334
3.2875	5.3130734448553709538093153807	5.251310758613359	-0.563980760687082194027182539534	-0.5833994542687339
3.3	5.2933469538755902992671358073	5.230617382154821	-0.577886691021917635401468839851	-0.5971266734848802
3.3125	5.2733436012767252627152738115	5.20969297764043	-0.591148144798595160852606655278	-0.6102053048243051
3.325	5.253079099809297141251884503	5.188552982016374	-0.603750740595389907522499309947	-0.6226210629734721
3.3375	5.2325690395613281033940923233	5.167212653363709	-0.615680837225834318090168997633	-0.6343604136017978
3.35	5.2118288663863287535646807215	5.145687081715978	-0.626925545024062409836459227401	-0.6454105768836769
3.3625	5.1908738615068253728925164444	5.123991194280919	-0.637472736269059488954866057251	-0.6557595363045151
3.375	5.1697191223097168799368286597	5.102139750407534	-0.647311054775248517883557238093	-0.6653960528842332
3.3875	5.1483795443435805353728734366	5.080147323648519	-0.6564299246775413101956631	-0.6743096835751866
3.4	5.1268698045221761791203735964	5.058028270870342	-0.664819558439270074924461855469	-0.682490801529188
3.4125	5.1052043455328533063212886188	5.035796691072953	-0.672470964111300366883602583524	-0.6899306154022237
3.425	5.0833973614433611651061311411	5.013466378874691	-0.679375951870121840166119734747	-0.6966211849763252
3.4375	5.0614627844957126985651740044	4.991050779038686	-0.685527139861833606016487057083	-0.7025554310852312
3.45	5.0394142730712679593155706622	4.9685629486636405	-0.690917959377705161545117199071	-0.7077271389635336
3.4625	5.0172652008070872305967346494	4.946015532652915	-0.695542659385423699643543735611	-0.7121309554373035
3.475	4.9950286468398606100840862829	4.923420755969124	-0.69939631043825902908145821939	-0.7157623815455431
3.4875	4.972717387150348125842214375	4.900790433349339	-0.702474807982215944235535813119	-0.7186177629676659
3.5	4.9503438869782584753967667312	4.878135994117773	-0.704774875078830751946939934857	-0.7206942808642223
3.5125	4.9279202942748484630690218015	4.855468517058031	-0.706294064558636018322166331724	-0.7219899453744061
3.525	4.9054584341582300456486779512	4.832798768506552	-0.707030760617499539685707105733	-0.7225035931470426
3.5375	4.8829698043344164000533757141	4.810137236258243	-0.706984179865075734150992512448	-0.7222348891165786
3.55	4.8604655714455096373572179008	4.787494152662437	-0.706154371831527014474837148759	-0.7211843315425008
