lambda	x	y	z
0.	1.66555632473966389408556293627	0	1.6268666106181519839141214513
0.03	1.65350348765238424810153	0.23810994539926342404725	1.62187889419725313122209484
0.06	1.617494060528068824751922	0.47346934069275359857454	1.60694387455977760435579457
0.09	1.55797436518328943958544	0.70335831202171882401157	1.5821458220666054773425284
0.12	1.47568418718247391642853	0.92512000850653312986949	1.5476247897660650546456177
0.15	1.37164860053437784929421	1.13619395101791994369354	1.5035760086231081244602599
0.18	1.24716535045691091495473	1.33414810492594622599178	1.4502490250888624176577663
0.21	1.10378906917240555732028	1.51670831837978614275469	1.3879465677903010475018361
0.24	0.94331295617187934954247	1.68178555616035670797648	1.3170231296854485702740233
0.27	0.76774716470466794564174	1.82750161120831391866518	1.2378832536387391569776592
0.3	0.57929318059927371846262	1.9522127339837886360601	1.150979512994910589803254
0.33	0.38031501164064552311542	2.054529820654018815492668	1.056810184102374778544783
0.36	0.17330904170540692166914	2.133334466582487869060567	0.9559166143701780723357932
0.39	-0.03912635936741166985871	2.187791324329699261545832	0.8488802966734654609725515
0.42	-0.25432196293714025774576	2.217357379094908347026076	0.7363196679943752852173917
0.45	-0.46957051303398204369236	2.22178794901304308178345	0.6188866563573201562462642
0.48	-0.68216106807211376178028	2.20113864699964527041316	0.497263004784511765063045
0.51	-0.88941326653585741829751	2.1557629930350359108369	0.3721564038006855698040453
0.54	-1.08870990861306003842124	2.08630625231885878673243	0.2442964649170022124959412
0.57	-1.27752755687186435823547	1.99369626596405144632072	0.11443056681979713973830391
0.6	-1.45346596989597850935347	1.87913132652461049654202	-0.01668039574456203690337361
0.63	-1.61427688190598236554342	1.74406450135385305843816	-0.1482663324308206998258322
0.66	-1.75789138092885136019723	1.59018415120337521588619	-0.2795523207539801137376792
0.69	-1.88244442508854598791702	1.41939142680953624802515	-0.4097629868397310636381774
0.72	-1.98629567051914083748286	1.23377603045240243608056	-0.5381268771947539725714498
0.75	-2.06804699079889856091643	1.03559083814560413026151	-0.6638807935830162172874103
0.78	-2.12655746963453127258339	0.82722486349361499793353	-0.7862740608386777516492044
0.81	-2.16095588690575383573222	0.61117388177533940530878	-0.9045726952703715703352039
0.84	-2.17064982535314949893983	0.39000915444365584888007	-1.018063439978155442146696
0.87	-2.155330643426768834679644	0.16634587630240342909111	-1.126057633578174039496823
0.9	-2.114974552063025344763408	-0.05718722192919055443538	-1.227894880939772990179467
0.93	-2.04984066771010646181573	-0.27797714782467606934978	-1.322946498697241086787062
0.96	-1.96046642326453361351596	-0.49345590862606070492398	-1.410618714285423110914177
0.99	-1.84765981485766408107622	-0.70113022770812171680728	-1.490355604565950573208906
1.02	-1.71248795689840061197006	-0.89861050996628298920499	-1.561641768070529804886358
1.05	-1.55626244210086415063389	-1.08363719214891326938258	-1.624004732723977212386445
1.08	-1.38052267055605529750023	-1.25410388373718418101103	-1.677017107888566390755479
1.11	-1.18701754352367534364673	-1.40807835107950978959856	-1.720298495080470192374945
1.14	-0.97768468676981397730145	-1.54382223675656158815402	-1.753517175319807701625336
1.17	-0.7546266779594109293279	-1.65980860047609879785195	-1.776391592574128416021128
1.2	-0.5200856936026934981064	-1.75473549015950636258026	-1.788691652146068489734623
1.23	-0.27641904454850235696022	-1.82753529925873541327926	-1.790239850345213895589801
1.26	-0.02607641083680840961138	-1.877381714046776771796666	-1.780912247744548611844833
1.29	0.22842296254715682816737	-1.903695836795650281412176	-1.760639293248228855696875
1.32	0.48451502178681545910436	-1.90615100465827309330523	-1.729406500656387201217789
1.35	0.73961720808569795329907	-1.8846748366644247777645	-1.687254973988672460001878
1.38	0.99115426967570168024033	-1.83944820884584038846265	-1.634281773069508718231487
1.41	1.23658253749181882144373	-1.77090209409264755186468	-1.570640107245150880045935
1.44	1.47341352985722229862163	-1.67971266241810335598233	-1.496539342923105930011225
1.47	1.6992379426609523663358	-1.56679373458065312808888	-1.412244810058618165279567
1.5	1.91174951079016143343844	-1.43328572904061450692106	-1.318077393735404504456197
1.53	2.10876708314186627499666	-1.28054175604634236524712	-1.214412899390955814110018
1.56	2.28825391601623135724635	-1.11011254367300763810739	-1.101681183657954218186391
1.59	2.44833469373321864744953	-0.92373107868473965871678	-0.980365046767305272095091
1.62	2.58731131949355840185995	-0.7232961792306741028306	-0.85099888648796880988685
1.65	2.70367765758478815771009	-0.51085371688127969880654	-0.714167117215791751237156
1.68	2.79613239105894717995491	-0.28857548412826487407285	-0.570502360742480690920519
1.71	2.863589220417209412203167	-0.0587372598305009948855	-0.4206834172867035288639845
1.74	2.90518456190950715836967	0.17630235929130162056725	-0.2654330265942776307737321
1.77	2.9202834831256275111313	0.41412234866624718644243	-0.1055154295220967170645738
1.8	2.90848416923302591347848	0.65226021225124170681136	0.0582662591794789152181993
1.83	2.86962040627100269870472	0.88823446974559645064853	0.2250728558594208090494604
1.86	2.80376150010031761738674	1.11956795243470878738817	0.3940320791522133200195504
1.89	2.7112098608116607692408	1.34381009814117305682389	0.564241674908453562872248
1.92	2.59249715596841058689723	1.55855717770715528770448	0.734772681377432291784144
1.95	2.44837956007659002191881	1.76147112814793847690549	0.904672820257899757534964
1.98	2.27983159023026984949462	1.95029845961656993712305	1.072969998958166391717017
2.01	2.08803763550770075634719	2.12288967713823973409789	1.23867591025676508330928
2.04	1.87438120663256300810823	2.277218021607184188566	1.40078971797921418405624
2.07	1.64043319232656639922502	2.41139599906411436572693	1.558301821598828303134898
2.1	1.38794043199551168102071	2.52368953893487972432009	1.710197698900072914402044
2.13	1.11881443623343339987859	2.61253110108165475314597	1.855461833826706993934886
2.16	0.83511872317345177951486	2.67653289778450330436009	1.993081745941872020903783
2.19	0.53905373934584888415871	2.71449983933055054970977	2.122052147915352536544704
2.22	0.23294033869836942624924	2.72544082903675301896824	2.241379267344171847415292
2.25	-0.08079609028607144010234	2.708577885020875966886806	2.350085378158067154315668
2.28	-0.39964016768841786522784	2.66335406105664275726726	2.447213594018096268798344
2.31	-0.72100148801242726681198	2.58944108926685414357963	2.531832980711424611962852
2.34	-1.04223200310434154558681	2.48674599663426099947904	2.6030440459257081102806
2.37	-1.36064511043487829176765	2.35541518207524552437926	2.659984662456070459610195
2.4	-1.67353339513214499049757	2.19583622255697624454698	2.701836474536980110952675
2.43	-1.97818338231117308871231	2.00863986294994656435795	2.727831826465726749723295
