u	RehFC	RehFCgeo
632.	0.05457220683107194	0.011458217713052164
633.	0.04696710908917569	0.03779731660846412
634.	0.03616188891191351	0.06058357935130294
635.	0.02297850533254457	0.0778723671284196
636.	0.008430332595939475	0.08823209887281468
637.	-0.006405747164675737	0.09088237183163507
638.	-0.02051152578218712	0.08576654830183618
639.	-0.03303180822810975	0.07355237399425242
640.	-0.043354718223926204	0.0555618512027172
641.	-0.05116472685665364	0.03363853584174881
642.	-0.0564646751583473	0.009966015297874654
643.	-0.059561119309206864	-0.013144771076629229
644.	-0.061007199520379564	-0.03347952621761362
645.	-0.06150159444003641	-0.0491354661832989
646.	-0.06175135992769309	-0.05870743009161064
647.	-0.062318071905646984	-0.06142765781603734
648.	-0.06347619335629144	-0.05724496978211844
649.	-0.06511542802309335	-0.04683367361275731
650.	-0.06671260787767498	-0.03152840845839782
651.	-0.06738443480427743	-0.013188156163396608
652.	-0.06601443009806789	0.005999660373046191
653.	-0.06143152401484397	0.023756510605574047
654.	-0.052608709898697995	0.037966695714011525
655.	-0.03885001685303357	0.046919128832216925
656.	-0.01994103698550792	0.04950768953327028
657.	0.0037518932028721003	0.04536441569757951
658.	0.03124065039982765	0.034907288068267636
659.	0.06093552554689453	0.019294993008744377
660.	0.09072988664485818	0.0002933158384688026
661.	0.11815295657876679	-0.019930208650907232
662.	0.1405907528524394	-0.03905706659543654
663.	0.15556495943723278	-0.05488185322782414
664.	0.1610436051895352	-0.06555664593520147
665.	0.1557408672194006	-0.06978659258888154
666.	0.1393532004802892	-0.06695564769388597
667.	0.11268147082995528	-0.05717187945806996
668.	0.07760600234735814	-0.04123285039107617
669.	0.036910053160952354	-0.02052140280066216
670.	-0.006020961305407524	0.0031506518861321767
671.	-0.04757218569230999	0.027729671742248545
672.	-0.08428140647490016	0.05111650675538198
673.	-0.11317494690211888	0.07135274109757432
674.	-0.1320222188693613	0.08678170201420728
675.	-0.13949873375465965	0.09617381324492143
676.	-0.13526690502209734	0.0988103075124209
677.	-0.11999116555616855	0.09452291980891954
678.	-0.09529790857803272	0.08368985807570765
679.	-0.06367707734807772	0.06719033957811893
680.	-0.028310318242414118	0.04632171642892061
681.	0.007190481807848842	0.022685087165094642
682.	0.03913636138961209	-0.0019525127141593291
683.	0.06418164649808232	-0.02580885312750715
684.	0.07975700127808323	-0.047237522912716406
685.	0.08443933005603961	-0.06486520725465535
686.	0.0781801967552065	-0.07770131841902062
687.	0.06233473792435335	-0.08520803252034667
688.	0.03947204004294517	-0.08732269262534928
689.	0.012994701746360823	-0.08443004296850948
690.	-0.013363974087216979	-0.07728811489715526
691.	-0.03607364511815454	-0.06691777630370967
692.	-0.05227996756592901	-0.05447089769979202
693.	-0.0601463948227544	-0.04109485595644716
694.	-0.059027364042985836	-0.02781113481145466
695.	-0.0494701118850065	-0.015423034740367372
696.	-0.033069083599455484	-0.004462449043788018
697.	-0.012211241317732621	0.004820783010839101
698.	0.010246476131772254	0.01243009416786469
699.	0.03132995099543014	0.018562807290489983
700.	0.04829808374545684	0.023532728730989418
701.	0.05895994575964895	0.027688576759416585
702.	0.061928703385625575	0.03134092631797342
703.	0.056783328565444664	0.034707205336192155
704.	0.04411508985116382	0.03788001410143817
705.	0.025448614580176915	0.04081963963407147
706.	0.003045589911128029	0.04336797301290898
707.	-0.020381583817827287	0.045278670679078745
708.	-0.042004451390046445	0.046257479345941536
709.	-0.0592145692963761	0.046006921842444426
710.	-0.0699191633043396	0.044270507180933345
711.	-0.07276700108167636	0.04087270707985016
712.	-0.06728950984879813	0.03575169901943651
713.	-0.053953258686651934	0.028982165229260233
714.	-0.034125055675927385	0.02078543463248825
715.	-0.00995126740272824	0.0115243782864152
716.	0.015847207480022572	0.0016811981982024426
717.	0.04025870244781502	-0.008182087480350984
718.	0.060326502122236794	-0.017478063480014835
719.	0.07352307393503868	-0.025657714218024513
720.	0.07810282327605668	-0.03227515524409235
721.	0.07337445205901429	-0.03704303729206206
722.	0.05983873512197388	-0.039868405568765905
723.	0.03915750790328373	-0.040861085842202084
724.	0.013950764432968898	-0.04031102380115765
725.	-0.012547590495614398	-0.03863666571705262
726.	-0.03691843245186668	-0.036312244761962986
727.	-0.056001796017760376	-0.033786390364596006
728.	-0.06729269863457502	-0.03140667153759124
729.	-0.06924112308581845	-0.029363896608052133
730.	-0.061430631736367085	-0.027666296893193106
731.	-0.04462888956272858	-0.026147895990978328
732.	-0.02071476678341405	-0.024508698991839342
733.	0.0075088216908448585	-0.022378307551928274
734.	0.03660503190433532	-0.019390477411699737
735.	0.06287936929744377	-0.015254786379513267
736.	0.08281332967973534	-0.009813097912443735
737.	0.09350972654066232	-0.0030723407404780983
738.	0.09308867303634424	0.0047897623347144805
739.	0.08096778110210957	0.013444231340702691
740.	0.057971054046954906	0.02244976479077719
741.	0.026238913446298664	0.0313029118300292
742.	-0.011049365812054108	0.03949099749240866
743.	-0.05009111021114724	0.04654065026078897
744.	-0.08693794961242152	0.05205709511107078
745.	-0.1179546439033302	0.055751882150019326
746.	-0.14019339502193634	0.0574587555540253
747.	-0.1516472671913909	0.05713856125824583
748.	-0.15137761031934913	0.054874436248694945
749.	-0.13953241293181382	0.05085831402450965
750.	-0.11727938908317188	0.04536947629703415
751.	-0.08667109352912593	0.03874591322026942
752.	-0.050447663292850074	0.03134987090427504
753.	-0.011776258705344204	0.023530135791705424
754.	0.02606791876656328	0.015585025935743162
755.	0.06005596410633002	0.0077312416774823955
756.	0.08774889644547289	0.0000841532818458068
757.	0.10756869464592467	-0.007345615649429779
758.	0.11893698733667281	-0.014636434594417354
759.	0.12224577219056669	-0.021920912903688885
760.	0.11866525556690996	-0.029335913376151226
761.	0.10983776060840056	-0.03696453360605659
762.	0.09753736900142297	-0.044779770521512004
763.	0.08338025699381565	-0.052600545344466405
764.	0.0686477623494837	-0.060069819617510636
765.	0.05424141205366614	-0.06666169244693479
766.	0.04074285784687701	-0.07172003496755154
767.	0.028519783174429263	-0.07452610920693926
768.	0.017813317482599775	-0.07438763584300667
769.	0.008764349083388691	-0.07073782272805848
770.	0.0013750148329798198	-0.06323066731637406
771.	-0.004559806792774989	-0.05181879718743761
772.	-0.009495007672801453	-0.036802202799505204
773.	-0.014101497377059862	-0.01884003705751453
774.	-0.019136468481789102	0.0010775016159345078
775.	-0.025240605597819717	0.02169516876074028
776.	-0.03272185146140286	0.04159012437590529
777.	-0.041400293833369316	0.059291200009381456
778.	-0.050574989280607975	0.07340859201909812
779.	-0.059135762714231974	0.08276220011476154
780.	-0.06579547222622653	0.08649747379262686
781.	-0.06937882671581654	0.08417887620979836
782.	-0.06908692355424922	0.0758525669499315
783.	-0.06466745403067317	0.06207149003873467
784.	-0.05645350134323514	0.043877836144290944
785.	-0.04527559462484274	0.022740132639199082
786.	-0.03228662868347848	0.0004453543818846806
787.	-0.018755999682056528	-0.02104936018513387
788.	-0.005884669851656867	-0.03979569934797566
789.	0.0053276740791771745	-0.05404874847540488
790.	0.014157745367844343	-0.06245721892383754
791.	0.020189749096669776	-0.06422645661687726
792.	0.023322427236160632	-0.059231350824551054
793.	0.023765397762614958	-0.0480599334741255
794.	0.022024607299750757	-0.03197583477695013
795.	0.018865007092873927	-0.012798069116974559
796.	0.015235711533816771	0.007291648931544584
797.	0.012151139808048052	0.025992708364054217
798.	0.010537626399311481	0.04115066551267152
799.	0.01107158507198705	0.0510095208440961
800.	0.014044987741208435	0.0544182083371507
801.	0.019292076798965035	0.050964496775399284
802.	0.026198051602002025	0.041019787327874854
803.	0.03379058180697561	0.02569083648928968
804.	0.04089527625081872	0.006687052639533777
805.	0.046322880317286146	-0.01387737062550849
806.	0.04905220643342824	-0.03372016399851576
807.	0.04837807165931052	-0.05063746930198274
808.	0.04400439329054102	-0.06273248982940013
809.	0.03607470398337689	-0.06860348680818198
810.	0.025142333685145627	-0.06747514396241844
811.	0.012089106161358826	-0.05926480604395899
812.	-0.0019947082431760878	-0.04458205426939413
813.	-0.015953748257301316	-0.02466578092996529
814.	-0.02871629406101174	-0.0012671371132231856
815.	-0.03942843624166977	0.023510366536040772
816.	-0.04755365120944122	0.04740032606439728
817.	-0.05292119960032478	0.06817771488142549
818.	-0.05571437891937253	0.08386204296825386
819.	-0.05640037737350109	0.09290277023180754
820.	-0.05561469854359372	0.09433042689903871
821.	-0.05402173061623605	0.08785828731189374
822.	-0.05217667927067955	0.0739225732068873
823.	-0.050412182501788444	0.053654187514637054
824.	-0.0487667735223987	0.028781648253559805
825.	-0.04696437738968807	0.0014725088392432122
826.	-0.04444654589566235	-0.025871933795297113
827.	-0.04045334897972046	-0.05084763830167482
828.	-0.03414450775492801	-0.07127974347511203
829.	-0.024748365737990958	-0.08543005472682202
830.	-0.011721777599097285	-0.09215757587578914
831.	0.00510071146648376	-0.09101547000463617
832.	0.025393126721836464	-0.08227586209242091
833.	0.04828349267828676	-0.0668827619236996
834.	0.07237523318150599	-0.046341693088726855
835.	0.09584873762858435	-0.022561146853372967
836.	0.11663180021313109	0.00233506313380737
837.	0.1326139026897626	0.02620434325912967
838.	0.1418719617111424	0.0470719731913342
839.	0.14287671879980243	0.06329233725477573
840.	0.13465842634648958	0.07367339445752827
841.	0.11692350411685665	0.07755733690566188
842.	0.09012441259685787	0.07485418991345369
843.	0.05548822776653362	0.06602821430190971
844.	0.01500402397157097	0.05203952329300843
845.	-0.02864148004043331	0.03424567873880656
846.	-0.07219961214040058	0.014270544464794236
847.	-0.1120863725254731	-0.006149499474922743
848.	-0.14470608116878445	-0.02532893635755485
849.	-0.16685235185374458	-0.04179054777542504
850.	-0.17613599052247278	-0.054400125207444326
851.	-0.17136498534012296	-0.06246249641157306
852.	-0.1527944513777619	-0.06576629815782092
853.	-0.12218019313544909	-0.06457088402829081
854.	-0.08260663082169505	-0.05953661417343211
855.	-0.038108571860411423	-0.05160827698692323
856.	0.0068476420141460066	-0.04186892891384616
857.	0.04792868332022117	-0.03138640668229959
858.	0.08144530134276143	-0.02107597699114565
859.	0.10473157340676009	-0.011599593161024638
860.	0.11635162881076631	-0.0033154770126990357
861.	0.11613420590992274	0.0037174743198460113
862.	0.10506691497436174	0.00968579183803154
863.	0.08509609950566965	0.014931843984331733
864.	0.05887446141102812	0.01984776481729294
865.	0.029483875321707508	0.024773524669533427
866.	0.00014526946295517372	0.029917115722669703
867.	-0.026079987453173584	0.035308942666950824
868.	-0.04658836965021915	0.04079487323536101
869.	-0.059510032231074164	0.04606475582480601
870.	-0.06392582110988766	0.050707130583083446
871.	-0.059982949896971456	0.054277408979827524
872.	-0.04887485966639175	0.05636632415722292
873.	-0.03267296356392202	0.05665759423031874
874.	-0.014028197490403961	0.05496758960343924
875.	0.004211206112034282	0.051264205815321505
876.	0.019401854265059734	0.045666044355784446
877.	0.029462085057355838	0.03842565932435651
878.	0.03313240749609095	0.02990177108226109
879.	0.030111306344515934	0.020525169781716198
880.	0.02106194126173019	0.010762042372806393
881.	0.0075027750096669146	0.001077278364722381
882.	-0.008396210724295984	-0.008100535764207939
883.	-0.024088240415719508	-0.016410966897284426
884.	-0.03697193858692759	-0.023588644722566183
885.	-0.044734589406924985	-0.02948286523017826
886.	-0.0456826455907895	-0.0340671213762093
887.	-0.03901661468606261	-0.037435982939926525
888.	-0.025002810867126822	-0.03978776938629813
889.	-0.005000470790588823	-0.041393295311941844
890.	0.018677663427882026	-0.04255332651382064
891.	0.0430625407740042	-0.043549769095286794
892.	0.06494114721714177	-0.044597446462355354
893.	0.08131466026134476	-0.045804088637760476
894.	0.08982242209719245	-0.04714555489139132
895.	0.08906087485689831	-0.04846131228230123
896.	0.0787524356756326	-0.04947208623822372
897.	0.05975310914830595	-0.04981793005273952
898.	0.03391858714881786	-0.049111421332047496
899.	0.00386798034809019	-0.04699797964888858
900.	-0.02731112858941777	-0.04321395682534059
901.	-0.05638002113009543	-0.037633455548394666
902.	-0.08026445171599099	-0.03029672636811959
903.	-0.09635358617493234	-0.0214160971421044
904.	-0.10276884275619286	-0.01135908220385347
905.	-0.09858355694652718	-0.000611879554317384
906.	-0.0839666800974633	0.010270766219809676
907.	-0.060220910484973515	0.02072183048909086
908.	-0.029692907193830203	0.030216763949303855
909.	0.004448842168144027	0.038320184886694614
910.	0.0385488523989797	0.04471985632565678
911.	0.06887002355318694	0.049245480310192345
912.	0.09201402190735744	0.051871827853994586
913.	0.1053007577885463	0.05270720858213623
914.	0.10706256155901125	0.051969214788436545
915.	0.09682645625397061	0.04995022564821189
916.	0.0753749754016342	0.04697562916657853
917.	0.04468721172889604	0.04335838427816867
918.	0.007766456768538474	0.03935449694456457
919.	-0.031637499163596754	0.03512504712157362
920.	-0.06939896850354953	0.03071114530101405
921.	-0.10145628822744435	0.026028048127686946
922.	-0.12427990384271612	0.020883117382387843
923.	-0.13530901367613424	0.01501914778855589
924.	-0.13328666152277174	0.008180054028279544
925.	-0.11842863312694278	0.00019073485234092236
926.	-0.09238605508526627	-0.008961746841755238
927.	-0.05800101019079544	-0.019061444722301243
928.	-0.018898031285135918	-0.02962712858149303
929.	0.021011474273788907	-0.039918766449377426
930.	0.05802093821531463	-0.048992995867607705
931.	0.0890358960452259	-0.055805080197358824
932.	0.11184597509190333	-0.05934571768300937
933.	0.12524839537613905	-0.05879333850785571
934.	0.12904177902203667	-0.05365793086618696
935.	0.12392567974933026	-0.04389212406574203
936.	0.11134026448776857	-0.029949472090712394
937.	0.09326780489602828	-0.012777895357547198
938.	0.07200366348098226	0.0062534960022505226
939.	0.04989930501713913	0.025485463995005623
940.	0.029087923898047825	0.04314010291507007
941.	0.01122098243480183	0.05750975786356903
942.	-0.0027387069320419653	0.06713907380816882
943.	-0.012616433354155538	0.07097839387755243
944.	-0.018980897941678697	0.06849228862881117
945.	-0.022951549269485852	0.0597141642059014
946.	-0.025895644616151594	0.04524514427011635
947.	-0.02908770463792837	0.026201490093491795
948.	-0.033418117356538844	0.004118983401614052
949.	-0.03922378036137028	-0.019175166780719878
950.	-0.04627547851588455	-0.04171180380605804
951.	-0.05390753339038258	-0.061539962107602576
952.	-0.06123305869226253	-0.07688745496079903
953.	-0.067368209397218	-0.08631188226706488
954.	-0.07159756920502335	-0.08883178095573989
955.	-0.07344530903314965	-0.08402728452637426
956.	-0.07265875281256944	-0.07209980614110827
957.	-0.06914504665395373	-0.053881592411342806
958.	-0.0629143069211067	-0.03078901304177479
959.	-0.054069962550393376	-0.004718269502038009
960.	-0.04285589640058194	0.022111549538905075
961.	-0.02973495410155763	0.04735629920330451
962.	-0.01545024380778264	0.06876743120772706
963.	-0.0010197852314362758	0.08441284545739329
964.	0.012362813146641331	0.09287349066863271
965.	0.023512911189380432	0.09339272582703496
966.	0.03148068350291525	0.08596018815392864
967.	0.03575421636512891	0.07131931756105139
968.	0.036378754980170416	0.050896686695446405
969.	0.03395558255333233	0.02666053988987797
970.	0.029520526423158125	0.0009241079296361678
971.	0.024336815281992837	-0.02388476527492539
972.	0.01965789756730877	-0.045463051618309984
973.	0.016517061787927608	-0.06185633796229931
974.	0.01558439748375326	-0.07164499456492654
975.	0.017106181715261477	-0.07407547734552926
976.	0.0209177508337069	-0.06912555331350011
977.	0.026506574716370343	-0.057498724170131923
978.	0.03310047840487995	-0.04054943930693176
979.	0.03976386644379834	-0.02014643804939447
980.	0.04549585994931319	0.0015134489253253022
981.	0.049331733925378735	0.02212455719921908
982.	0.05044917578038706	0.03950500316689585
983.	0.04827430334632616	0.05182087394499539
984.	0.04257336349109077	0.057779630731706465
985.	0.0335101373420279	0.05677173054629791
986.	0.021650358798606446	0.04894317761550663
987.	0.007903591453836777	0.03518790683530963
988.	-0.0065928642256150955	0.017057300079649573
989.	-0.020629322908672212	-0.003406053424175331
990.	-0.033090281956957436	-0.023893294909818744
991.	-0.04310231317750022	-0.042087366063457816
992.	-0.05013874275123418	-0.055923146595841675
993.	-0.05406647141137307	-0.0638173212601844
994.	-0.05513118262329301	-0.06483913332162199
995.	-0.05388635160071088	-0.05880112715163865
996.	-0.05107789100737154	-0.046260195663820954
997.	-0.047500527624613736	-0.028431879305244975
998.	-0.043845263574484254	-0.007032759419147218
999.	-0.04056007806867778	0.015925062111760816
1000.	-0.03774759624167148	0.03835845540055691
