lambda	x	y	z
1.95	3.43777486454842507107684131	1.435730234035526549439599342	1.11690425746962833629595895
1.98	3.27367751743261399405025384	1.70107404700907925675459802	1.321814651747165312961756297
2.01	3.07783189828678183332645419	1.95122262114938970281091354	1.521564354388076516143088994
2.04	2.85174779958473449159685202	2.18334016046286515287057821	1.714867663433661236016026089
2.07	2.59722225084352600230762595	2.39474950254651488362198809	1.900457616842376201533902095
2.1	2.31632356715102786067216956	2.5829563649895778589748947	2.077093125125611008469478548
2.13	2.01137478969833181485656618	2.74567134838084439422525585	2.243565910965532691676755618
2.16	1.68493480765592228734481744	2.88083188446610219076916833	2.39870724962885550981071214
2.19	1.33977555040597734110257862	2.98662393534127239267623803	2.54139451756586033856661875
2.22	0.978856245473548428776332802	3.06150105244673828540194808	2.670557568231465265748586707
2.25	0.605297850120638899288489974	3.10419920985439474784023633	2.78518496314939663528602709
2.28	0.222359403673597808271330757	3.11374864259567587038777233	2.88433009195934457182873803
2.31	-0.166585653726768743722971314	3.08948499116102737577215538	2.96711721719801238041743307
2.34	-0.558076603147211816761695818	3.03105983352316293953045821	3.03274747760415674730525192
2.37	-0.94859629780379757523243009	2.9384483008783148127072315	3.08050487773014932366698788
2.4	-1.33460205308624059454672362	2.81195256119791433410207477	3.10976228170599692278427393
2.43	-1.71255348923667072881152821	2.65220307536295803009330378	3.11998741544353847971840818
2.46	-2.07893891981606795581659106	2.46015980540191446117415278	3.11074886487691822753662329
2.49	-2.4303043259292328969669756	2.23711214497260110059680267	3.08172203866513071480333278
2.52	-2.76328587855940459000243253	1.98467428258315435259848142	3.03269504293494632494611072
2.55	-3.07464279039574075418937678	1.70477537135767627732304099	2.963574394040969835428036
2.58	-3.36128756485333861166514739	1.39964758394985551220753185	2.87439047397781151034771639
2.61	-3.62031445673565011100355878	1.07181449161274687968524573	2.76530261306522592037547383
2.64	-3.84902879160433154890040332	0.72407797460883337855440818	2.63660366692003906275267377
2.67	-4.04497767977232645652459039	0.35949972813279824368991443	2.48872394057225440475356331
2.7	-4.20597992565605202470541871	-0.01862384183897318295813207	2.3222343028332749498363916
2.73	-4.33015307068311909114537171	-0.40679042872946131855312375	2.13784832949814780431210762
2.76	-4.41593779545639729383701943	-0.8013209307087294082442511	1.93642331528625820349749644
2.79	-4.46212102917744209502467001	-1.19838891380851632097500698	1.71896000198339999573485105
2.82	-4.46785769695736936368430615	-1.59405365294704820993610439	1.486600884155008438367096739
2.85	-4.43268913035034926663072377	-1.98429914208843570816034049	1.240626973868597241176039329
2.88	-4.35655634529478262979969823	-2.36507770581508921701206059	0.982452931599112513559330773
2.91	-4.23980845801772083687083472	-2.73235441668805367027846527	0.713620501104505948594613432
