lambda	rg	rdh	zg	zdh
9.9875	3.7036481737284551633358373763	3.4509247871503796	0.029516867189274837968042452751	0.08073682597724596
10.	3.6903740556416636590977398431	3.4410421418268973	0.005870893878274958664695990695	0.05716093082790665
10.0125	3.6772809077725345991598730145	3.4313256693278524	-0.017781714135766923718128090963	0.03352693660477874
10.025	3.6643676451230736099375958851	3.421773880695314	-0.041414227239980342597689236694	0.009861290480888466
10.0375	3.6516331511268044023967714115	3.412385284807994	-0.064999941184350565020533825164	-0.013809510604068174
10.05	3.6390762801714167106480837008	3.4031583997706187	-0.088512210760694691998422762799	-0.03745894154185946
10.0625	3.626695860018670649948890785	3.394091759218305	-0.111924483345392748767285490693	-0.061060475206175746
10.075	3.6144906941244627550446994254	3.385183912959924	-0.135210332229146532021114659524	-0.08458761412803698
10.0875	3.6024595638619554073837566377	3.376433422390835	-0.158343489658421937191580451213	-0.108013927594529
10.1	3.5906012306506603628609275646	3.36783885198525	-0.181297879515094809634710657147	-0.131313093043124
10.1125	3.5789144379943493663334818451	3.3593987587885104	-0.204047649563146825329510136297	-0.1544589398367047
10.125	3.5673979134306410566768214954	3.3511116820797135	-0.226567203194022599564573961161	-0.17742549309518751
10.1375	3.5560503703950841552332119843	3.342976135241127	-0.248831230605433849094483546823	-0.200187015289765
10.15	3.5448705100025228785811615611	3.334990601396046	-0.270814739351948661585819247731	-0.22271804375200746
10.1625	3.5338570227484921715541313058	3.3271535336598284	-0.292493084209597785551311659855	-0.24499342301081373
10.175	3.5230085901333482285251061257	3.3194633600254204	-0.313841996300926175667215546289	-0.26698833178824194
10.1875	3.5123238862117943342541228012	3.311918492121069	-0.334837611431374918270141131232	-0.2886783053811305
10.2	3.5018015790704137498367915964	3.304517336466097	-0.355456497592552000302837747764	-0.31003925486168843
10.2125	3.491440332235770601622936526	3.297258306506055	-0.37567568159279434617089246168	-0.3310474849224434
10.225	3.4812388060155868775636416732	3.290139833675441	-0.395472674780391130026779756535	-0.3516797122118205
10.2375	3.4711956587754490431427946513	3.2831603760031243	-0.41482549782988193571172196539	-0.371913085671373
10.25	3.4613095481534417769957783991	3.276318423279779	-0.433712704566915136211641063771	-0.3917252097770884
10.2625	3.4515791322150491875072759187	3.2696124984481076	-0.452113404812204568667075282709	-0.41109417083745453
10.275	3.4420030705506058744778222766	3.2630411555371936	-0.470007286230109782250359822732	-0.4299985657599747
10.2875	3.4325800253175215895598929965	3.256602975027114	-0.48737463517224183398259223233	-0.4484175321094005
10.3	3.4233086622294442490492862859	3.250296557907133	-0.50419635651121966406666813307	-0.46633077794834704
10.3125	3.4141876514944668658535192244	3.244120519826468	-0.520453992464230645909730712	-0.48371860992440036
10.325	3.4052156687044247780463928466	3.2380734866214858	-0.53612974041034479752176502615	-0.5005619583352705
10.3375	3.396391395677270525531126382	3.232154092172431	-0.55120646970956019992692609211	-0.516842398394652
10.35	3.3877135212544550135161755158	3.2263609790668064	-0.56566773753528555633611705923	-0.5325421675290231
10.3625	3.3791807420551853358075337089	3.2206928020168246	-0.57949780373536628603606412597	-0.5476441791332719
10.375	3.3707917631893719319783932321	3.215148233490645	-0.59268164473980861683380652173	-0.5621320336857443
10.3875	3.3625452989310207265492883338	3.2097259706536385	-0.6052049665360313192211223281	-0.5759900283868147
10.4	3.3544400733537696392501788371	3.204424742532619	-0.61705421673476059806807800139	-0.5892031665016518
10.4125	3.3464748209302134456068177302	3.1992433163335408	-0.62821659575156796883166972531	-0.6017571673717498
10.425	3.338648287096606478250549394	3.194180502045846	-0.63868006713052563546548727279	-0.6136384776705266
10.4375	3.3309592287844791534555577852	3.1892351548073092	-0.64843336703751508474315237599	-0.6248342840062749
10.45	3.3234064149206518374054620017	3.1844061749130463	-0.65746601295137258605102059617	-0.6353325265229085
10.4625	3.3159886268970781772375902181	3.1796925057551597	-0.66576831158129436428681240288	-0.6451219128060744
10.475	3.3087046590118997500578347678	3.1750931303046697	-0.67333136603876266454911620587	-0.6541919312323236
10.4875	3.3015533188830447589461201506	3.1706070669431847	-0.68014708229170381173522290443	-0.6625328629249319
10.5	3.2945334278356555522014616471	3.1662333654923556	-0.68620817492766636342858662532	-0.6701357916828673
10.5125	3.2876438212645829786214828523	3.1619711041781207	-0.69150817225153065327878512395	-0.6769926115742337
10.525	3.2808833489731400301089564806	3.157819388034584	-0.69604142074165270901041340572	-0.6830960322551318
10.5375	3.2742508754892628711905265523	3.15377734894886	-0.69980308888643093775767564532	-0.688439582407195
10.55	3.2677452803601842166264874049	3.149844147232667	-0.70278917042109102444175277621	-0.6930176119129643
10.5625	3.2613654584266820927777352842	3.1460189743362044	-0.70499648698204352459109614517	-0.696825293465114
10.575	3.2551103200779263018482157277	3.142301056139932	-0.70642269019351211894485662428	-0.699858624225761
10.5875	3.2489787914879053934532034304	3.1386896561958753	-0.70706626319829273443381485351	-0.7021144279422904
10.6	3.2429698148343786252712295811	3.1351840783447433	-0.7069265216415205552245406141	-0.7035903576403054
10.6125	3.2370823485012602514089374662	3.1317836682893243	-0.70600361411323039806124710513	-0.7042848987204222
10.625	3.2313153672653074989131369004	3.1284878139225243	-0.70429852205233396165169306368	-0.7041973720504293
10.6375	3.2256678624679487630190775094	3.1252959444451345	-0.70181305911144361904482803161	-0.7033279365183641
10.65	3.2201388421730548519359974152	3.1222075285189455	-0.69854986997878550794701096653	-0.7016775905192111
10.6625	3.2147273313114235224639573921	3.1192220718485597	-0.69451242865030343240677221035	-0.6992481719809845
10.675	3.2094323718127160474558559278	3.1163391146477952	-0.68970503614199788693403874814	-0.6960423567590917
10.6875	3.2042530227255541229426853809	3.1135582294195028	-0.68413281762960901835527063964	-0.6920636554855403
10.7	3.1991883603264560335699625383	3.1108790193731664	-0.67780171899997520218104395723	-0.6873164091895424
10.7125	3.1942374782182626260319873479	3.108301117649352	-0.67071850279581544916059472101	-0.6818057841537394
10.725	3.1893994874186762670065313348	3.1058241873471815	-0.66289074353332775546609833142	-0.6755377665007976
10.7375	3.1846735164395095597697544818	3.1034479221951523	-0.65432682236989850797708388358	-0.6685191569114325
10.75	3.1800587113572151369274478334	3.1011720475949027	-0.64503592109740966314851031436	-0.6607575656788623
10.7625	3.1755542358752433099926162962	3.098996321719203	-0.63502801543513762807242696676	-0.6522614080518695
10.775	3.1711592713787507141664355677	3.0969205363631493	-0.62431386759508479599596068403	-0.6430398995684338
10.7875	3.166873016982160312858718648	3.094944517321737	-0.61290501809179269848601754252	-0.6331030508932911
10.8	3.162694689570051195435168313	3.0930681241776408	-0.60081377676827263146553027867	-0.6224616615910672
10.8125	3.1586235238318354876919160621	3.0912912495047244	-0.58805321300966980154578540854	-0.611127312313622
10.825	3.1546587722906593720546570214	3.089613817599865	-0.57463714511666124909473728232	-0.5991123550476418
10.8375	3.1507997053269456580872721107	3.088035782927786	-0.56058012881138291306031448024	-0.586429901320963
10.85	3.1470456111969765284137000138	3.0865571284891935	-0.54589744484989010115822097275	-0.5730938085472771
10.8625	3.1433957960468969857224031955	3.085177864300795	-0.53060508571677711741548601004	-0.5591186649351737
10.875	3.1398495839225021185613852987	3.083898026115962	-0.51471974137961051485433417094	-0.5445197735411529
10.8875	3.13640631677515456291145026969	3.082717674433434	-0.498258784083256826833121347638	-0.5293131360691478
10.9	3.13306535446416243918226468569	3.0816368937584935	-0.481240252166995940733504940817	-0.5135154369020386
10.9125	3.12982607475593256683559087332	3.08065579201508	-0.463682832890487627961214830356	-0.49714402761513254
10.925	3.12668787332019887823627614053	3.079774499972026	-0.445605844258179204476769409345	-0.4802169119173238
10.9375	3.12365016372361164691966117587	3.078993170547332	-0.427029215835581028482166311242	-0.4627527306591482
10.95	3.12071237742095939103242585706	3.078311977888413	-0.407973468554963984884599084751	-0.4447707463077195
10.9625	3.11787396374428208848190382002	3.077731116182752	-0.388459693512416204169738502955	-0.42629082617399566
10.975	3.11513438989012162499217168406	3.077250798217286	-0.368509529762798741821208646928	-0.40733342371905856
10.9875	3.11249314090514316893835668514	3.0768712537599456	-0.348145141123922628932811085374	-0.38791955746221496
11.	3.10994971967034940708772847634	3.076592727869764	-0.327389192006190881609759033986	-0.3680707873279296
11.0125	3.10750364688409826323936477832	3.076415479245669	-0.306264822288964873448095346841	-0.34780918863773286
11.025	3.105154461044123837690251759	3.0763397786987885	-0.284795621269979375414803785209	-0.3271573242990916
11.0375	3.10290171842874983037093442536	3.0763659077865557	-0.263005600719197757282638744549	-0.3061382159891756
11.05	3.10074499307747462572765673024	3.0764941575922493	-0.24091916707352078639177962247	-0.28477531521932953
11.0625	3.09868387677109750474487214178	3.076724827586207	-0.21856109281369138351908627129	-0.2630924750706868
11.075	3.09671797901154609108266560699	3.077058224478334	-0.19595648706952612849125635877	-0.24111392312415889
11.0875	3.09484692700155611673447558094	3.077494660974394	-0.17313076550420560683062102893	-0.21886423572099487
11.1	3.09307036562434589087271393698	3.078034454381736	-0.15010961953272457553910772027	-0.1963683132605967
11.1125	3.09138795742341945700730584989	3.078677925066764	-0.126918984933696016718813133	-0.17365135586242336
11.125	3.08979938258262431196854999505	3.0794253948327106	-0.10358500991747946417979631254	-0.15073883847381903
11.1375	3.08830433890658171963117861623	3.080277185344875	-0.08013402271702545019024240817	-0.12765648445401848
11.15	3.08690254180160006715355198032	3.081233616764325	-0.05659249877085980610427325515	-0.10443023682954149
11.1625	3.08559372425717436657474265274	3.0822950067480104	-0.03298702757024292538643331733	-0.08108622677201685
11.175	3.08437763682816788496567724791	3.083461669929108	-0.00934427924470319102012344489	-0.05765073933126331
11.1875	3.0832540476177649773384771541	3.084733917911933	0.01430902903816168800513414589	-0.034150176968651025
11.2	3.08222274226127748383194220479	3.0861120597162945	0.03794616678151418495524338557	-0.010611021870606908
11.2125	3.08128352391088052222715616998	3.0875964025085447	0.06154042389892809332691657163	0.012940201714593461
11.225	3.08043621322134714477057082133	3.089187252385154	0.08506514440685097779403149993	0.03647696384718289
11.2375	3.07968064833684512098980018479	3.0908849149503728	0.10849375999217547167650023767	0.05997276293130674
11.25	3.07901668487885304229206206046	3.092689695464867	0.13179982337803056551410570339	0.08340115681969874
11.2625	3.07844419593524700644721783503	3.0946018984374444	0.15495704141221497615336289134	0.10673579097540499
11.275	3.07796307205060331756812476868	3.0966218266732346	0.17793930780448940839278305254	0.12995042428426656
