lambda	x	y	z
1.23	-0.3108993484997493	-1.838799532755765	-1.8758835187105642
1.26	-0.05859872745853421	-1.895602305375115	-1.8662644946078186
1.29	0.19865872283339928	-1.9291571074383211	-1.8453863835951376
1.32	0.4584111676227976	-1.9389849892855422	-1.8132315823280385
1.35	0.7181225627238008	-1.9248411145071191	-1.7698387412967378
1.38	0.9752215167370273	-1.8867313947456696	-1.7153031947852098
1.41	1.2271384476913294	-1.824916144286134	-1.649777522211079
1.44	1.471330846145804	-1.7399117321592328	-1.5734718132391086
1.47	1.705305971523454	-1.6324940734532376	-1.4866533352862517
1.5	1.9266528646552579	-1.5036934209526573	-1.3896458423777487
1.53	2.133080000191247	-1.3547713231580636	-1.2828290489512413
1.56	2.32244306411754	-1.1871895561755963	-1.1666384087749568
1.59	2.492755738268685	-1.002592970134951	-1.0415646881026956
1.62	2.642195106989342	-0.8028131324473088	-0.9081527108767941
1.65	2.769118120371957	-0.5898702276663843	-0.7669993270169856
1.68	2.872088742681495	-0.36594291431215037	-0.6187513947375775
1.71	2.9498973588650066	-0.13330639169179961	-0.4641044372731588
1.74	3.0015591611567123	0.10572109846822396	-0.3038016155215867
1.77	3.026303061388656	0.348781751877862	-0.1386318478755309
1.8	3.023576275703068	0.593438816717934	0.03057362416498475
1.83	2.993070658180304	0.8371535252679154	0.20294546067424127
1.86	2.934743613950903	1.0773322433179489	0.3775795734261798
1.89	2.8488013119223994	1.3114296740888356	0.5535388237078921
1.92	2.735650487938785	1.537029007301023	0.7298543183389291
1.95	2.595868902880766	1.751831581211699	0.9055285867215476
1.98	2.430237122509788	1.9535757462045187	1.0795415251337588
2.01	2.2398089580506415	2.1399819502564643	1.250857236738647
2.04	2.025938779239776	2.308802812219672	1.4184286165001994
2.07	1.790205858340462	2.4579515252082493	1.5811984737069036
2.1	1.5342774738486413	2.5855944407848965	1.7380996505000588
2.13	1.2598377253780022	2.6901215222569785	1.8880583121064793
2.16	0.9686750246445129	2.7700331038670893	2.0300021428753543
2.19	0.662873686220018	2.8238765899272753	2.162870455799547
2.22	0.344925613689418	2.850323748247827	2.285620817657106
2.25	0.017608665498798165	2.848327192144849	2.3972296033563483
2.28	-0.3163257775442156	2.817187450854416	2.4966898558003856
2.31	-0.6544150744614262	2.7564285488133935	2.583013389342086
2.34	-0.9944506363110626	2.6655784443577883	2.6552414056640097
2.37	-1.3341233353503863	2.5440897718129913	2.712460882431921
2.4	-1.6706030593757673	2.3915590389754757	2.7538189069470476
2.43	-2.0003932051867945	2.2081491192141347	2.7785288248014015
2.46	-2.319605360143837	1.9949099354526565	2.785869282199246
2.49	-2.624476520150328	1.7537325315214705	2.7751835319273255
2.52	-2.9117774655129347	1.4869518196814837	2.7458861355693345
2.55	-3.1788797689238484	1.1968906515556852	2.697477888332867
2.58	-3.423534253847118	0.885663168075367	2.629563388434569
2.61	-3.643605016045196	0.5553173928223892	2.5418648613417982
2.64	-3.8369611601502736	0.20812316750557633	2.4342307217856662
2.67	-4.0015398844649015	-0.15326195343773022	2.306642692927107
2.7	-4.135453182643071	-0.5258565186612507	2.1592259624347263
2.73	-4.237025838314602	-0.9065378672057236	1.9922627492827274
2.76	-4.304767770506913	-1.2921557983576857	1.806205395837453
2.79	-4.33736086304757	-1.6794961320691797	1.601684999698453
2.82	-4.333709735746345	-2.0651720740854405	1.379515343331692
2.85	-4.293023894529347	-2.4455756804531483	1.1406952323543522
2.88	-4.214865882265649	-2.8169409343295806	0.8864118521251856
2.91	-4.0991462865106	-3.1754579371842353	0.6180442557641198
2.94	-3.946108299817468	-3.5173493506272124	0.3371635537081556
2.97	-3.7563478021800485	-3.838885787848891	0.04552741119700347
3.	-3.530861219825555	-4.136389664033248	-0.2549303218293618
3.03	-3.271072345382095	-4.406279468755882	-0.5621122406890573
3.06	-2.978811559037667	-4.645150249269069	-0.8737710673778781
3.09	-2.656277507233113	-4.849845224867129	-1.187525853043518
3.12	-2.306030090003404	-5.017492650403208	-1.5008829273003914
3.15	-1.931017941545688	-5.145529844389803	-1.8112618249127033
3.18	-1.534587134756815	-5.2317506027498535	-2.1160240315830157
