lambda	rg	rw	rdh	zg	zw	zdh
84.625	5.6433489340667032071567203	6.026174875478123434888312	3.845790746390164075362777	-0.611874924952523254277782504	-0.611452384778582461616997	0.568553437892157795176335
84.6875	5.5979599185164119140593656	5.942390415982204501037521	3.925936027226087569170117	-0.545359313140855400542712798	-0.546274821020274785460246	0.635091832867538737724474
84.75	5.5427606483942085966070266	5.841680032535630996134499	4.011067848991747900143397	-0.463962270676506862349453107	-0.466409855715785560697238	0.684672600108473274604374
84.8125	5.4787496946273633018753615	5.726460606408254979627443	4.101087979129086452454578	-0.369864243441643441457010433	-0.374021771092486461767098	0.7159501670257898202551547
84.875	5.4070256414383135178995131	5.599311714247794641993351	4.195969801199372750282287	-0.2656102100591603932585132	-0.271625081452602842138501	0.7280925009819628779760935
84.9375	5.3287454195099604957572235	5.462872009189674599853287	4.295620958614911641715789	-0.154044084160991187870454405	-0.162030839800308374977711	0.720735458386795661544779
85.	5.2450847860699327880861407	5.319713443876937685732806	4.399603472344316018599319	-0.038229522547134815743097059	-0.048253828208180259813915	0.694036499099028868207668
85.0625	5.157203000284613343918364	5.172257264673063742721212	4.507287156625890540057962	0.078640292449459590929141033	0.066567665448888525708016	0.648730944784982707209333
85.125	5.066213086244331360963617	5.02272239615377693367444	4.618032504791526808331512	0.193339787624882152161699247	0.179258408898537775623053	0.586047859704107140829438
85.1875	4.9731584114347351087353168	4.873065577527593693728892	4.731033099894790503071969	0.30270991218791091904085645	0.28671202578029356553555	0.507676021183051551782791
85.25	4.8789957143432335871485902	4.724965996852200347029733	4.845236402554915102808135	0.40375341940669476256207132	0.385972621118584324904179	0.415751613987560287793766
85.3125	4.7845842404924820217801326	4.579821189771757120673573	4.9594002935632071644656	0.49372165842803803874765999	0.474324791513786213813345	0.312776381527370527101863
85.375	4.6906803127364561379607114	4.438754009209804937932205	5.072068461732366381811608	0.570189260154026628986395606	0.549366331360481105934844	0.20156375483979985539218
85.4375	4.5979364664756978130263756	4.302647669120640747711719	5.181569923061177339812906	0.631114737919884692661594664	0.609058853767182678113914	0.085169795899167132508952
85.5	4.5069042048625926090968103	4.172128854789534119641865	5.28605985371942439952394	0.674886681691915975093134464	0.651796961956897443834295	-0.033207722527051034575809
85.5625	4.4180394460629820060720746	4.047633501428846345661927	5.383556958265147085891169	0.700356550304517925138110047	0.67642390912711885200057	-0.150313345102818826280502
85.625	4.3317098152742787975125616	3.929551282581662774449426	5.472016121379394324558081	0.706859811605270525665215095	0.682257205423091160200534	-0.262936711378602955358421
85.6875	4.2482030520109865968781538	3.81810475724425123525262	5.549404015264350543904143	0.694227251724051218154913792	0.669163144572721669803519	-0.368004910889254498375851
85.75	4.167735936603072373573783	3.7132020358156903259566	5.613795221707695859934496	0.662787741648837033741744167	0.637512071433544007654555	-0.462663837040656948397363
85.8125	4.0904632730873370863337047	3.614664701048739298692207	5.663488579095141302974747	0.613362817701663305508859898	0.588117723986657855696469	-0.544366206630321928254958
85.875	4.0164865883410027051110099	3.522383648523033324798615	5.697097846017069469909201	0.547252393609654166862939139	0.522273540559406289312578	-0.610924638890594427887399
85.9375	3.9458623136256729864747084	3.436172966677616172415237	5.713646531452498508128623	0.466210089349961015806091433	0.441713209431653664419	-0.660561959506459267245244
86.	3.8786093023722447044841603	3.355771985828820275547943	5.712640683845921547984761	0.372406306132431297351221183	0.348551547488090926666675	-0.691958399131481167436317
86.0625	3.8147156071348536704203923	3.280951351509229165751535	5.694098737389784166378823	0.268377464525868892215083032	0.245278565443487183655447	-0.704270871908556642302563
86.125	3.7541444907425381754201898	3.211462539947150744571433	5.658558631718571207694117	0.156960772536262706827259681	0.134675831563622300025435	-0.697157471176411470727578
86.1875	3.6968396841137511951214084	3.147028120416860006613095	5.607033949395563093684528	0.04121535632632144015917107	0.019728609587438532058852	-0.670789542084410417706244
86.25	3.6427299285652752605945814	3.087397913804736611327775	5.540950502016965013757999	-0.075667721110852271479158602	-0.096425215886308661178781	-0.625854166718554763297699
86.3125	3.591732856274245142204283	3.032317458906116315733299	5.462061990568972658795912	-0.190462478921162893221164149	-0.210606669300291825543301	-0.563552813225055716622911
86.375	3.5437582711213658808539346	2.981516523904686293358259	5.372326057209639406758282	-0.300006954182644292327635698	-0.3196965294843746984912699	-0.485571763557846199974949
86.4375	3.4987108954008247497790593	2.934741504501271655849589	5.273812491312674692342393	-0.401298640805407810064361461	-0.4207077266815551464976038	-0.394055060729280535592204
86.5	3.4564926474172008238264354	2.891739559533993508872502	5.168608323563091531087093	-0.491581549689287184705896668	-0.510886195710394067809093	-0.291555645781879898666068
86.5625	3.41700451205363335427230215	2.852254727742070050599627	5.058707896651050207019807	-0.568421235871513817506783997	-0.587788251203384663973243	-0.180953697951658115909819
86.625	3.38014806194232660265348295	2.816049427738207938399832	4.945965634315591706686989	-0.629765769694766642942056767	-0.649336907039070671771631	-0.065385957777370981801269
86.6875	3.34582668160148349970006093	2.782899447360123500557402	4.832050037938432130782162	-0.673992291147049681610386907	-0.693880774507145740850942	0.051853265410237005353686
86.75	3.31394654132296234031628513	2.752594578909266049526112	4.718398309329571757368881	-0.699940124488691159859024641	-0.720230140729428835064146	0.167423346635290755806645
86.8125	3.28441736204498021642602928	2.724948527842856515423043	4.606223133734761072137742	-0.706932192336827291279916677	-0.727682395031113258908775	0.278033491820759483733526
86.875	3.2571530071463004007483317	2.699796023034683576424397	4.496511753407736542166487	-0.694786556741558543016232316	-0.716038584066514153414102	0.380555519157104043149733
86.9375	3.23207193218577511979730631	2.676993438142191827949467	4.390041897063343651195665	-0.663819395121816765680533854	-0.685607101200443915610428	0.472111500601292913528979
87.	3.20909751915313436857183869	2.656417831944237461098893	4.287405298508644708332452	-0.614839794134300710082906132	-0.637199255534052100375341	0.550156315078414020936536
87.0625	3.18815831781824860059807636	2.637962816389821931429168	4.189012849694756814119189	-0.549135704443242987836999112	-0.5721099248441791065601733	0.612558073592719588601486
87.125	3.16918821326166038153332159	2.621538249783793296452208	4.095165470088478580878617	-0.468449557885268515048420739	-0.4920937628000879524597942	0.657623787492790678678194
87.1875	3.15212653561493209510101942	2.607061453179177713620417	4.006047573669077746670361	-0.374941677901115708327271613	-0.3993224348934419631858519	0.684152037953306424216077
87.25	3.1369181254001158133724665	2.594452004090117291142349	3.921635305003730060999099	-0.271139884381434822247270248	-0.2963241665284567493461439	0.691456792114073535472031
87.3125	3.12351336559259049803057769	2.583632694088880870611384	3.841855868713743700735534	-0.159874628085529179269339895	-0.1859274916077770621905105	0.679309431293655792599061
87.375	3.11186818959787101188866187	2.5745199728437684300343752	3.766767180397711393075966	-0.044200445577686845876397414	-0.0711726479516128709221694	0.647981833362622537851665
87.4375	3.10194407268849056707481637	2.5670236015027430953398734	3.696384213750015116844684	0.072693783102622070898846648	0.0447848025982116287217628	0.598299391275194068702627
87.5	3.09370801305135086571840733	2.5610547728866686731664611	3.630571580581331368669745	0.187581734332585241329796808	0.1587483157625863546743203	0.531574489060877600618406
87.5625	3.08713250741140912315926922	2.5565228985963780511381651	3.569200011975832635195059	0.297298595628447991323688218	0.267591254636314508692866	0.4495915632023395412955
87.625	3.08219552518966454963044043	2.5533417285078650823146178	3.512167043098666890384085	0.398836658573013540565459462	0.3683536952279079139588451	0.354591954345719744402003
87.6875	3.078880484290605384319150494	2.5514399037746474521583388	3.459326840406328257296707	0.489432644903749765302822613	0.4582989691737986540091347	0.249178350563650602267698
87.75	3.077176230867908440833158285	2.5507585367789926608094338	3.41054063903099551235407	0.566643073609479868641326185	0.5350092827748113755349807	0.13626602595121996738817
87.8125	3.077077024761068526247298197	2.55125594073182140794349683	3.365686701557144670889488	0.628405602371492370888913263	0.5964479560298059751973838	0.01901182984995116211272
87.875	3.078582531705662822848761382	2.5529093140260174076753004	3.324620549509520165591189	0.673085942715646428325260253	0.6409775319918128864330646	-0.099312469796452516386006
87.9375	3.08169782287359983739456033	2.5557106719805100438983507	3.287198547626844827132627	0.699511298202459819913944851	0.6674240280776989317664156	-0.215400874285227949886392
88.	3.08643338177551840808290014	2.5596815864117391596279393	3.253282882976727533042337	0.706992053677997471074438594	0.6750908087386080104778228	-0.326010094008549658257962
88.0625	3.09280511803460345970073962	2.5648659128718601436339144	3.22272187988206796181509	0.695333549033454913193202056	0.6637424450387485647515102	-0.4280760407718776294403383
88.125	3.10083438699861829862600426	2.5712981061853846110606988	3.195366418316040615366525	0.66483926475759046359133714	0.633670822561557597433709	-0.518787151402935904735128
88.1875	3.11054801357357042475403138	2.579018694489752704193796	3.171076804864258713381249	0.616305828758649628121999168	0.5857003814339059613488151	-0.595661720274586038212756
88.25	3.12197831801576502760402864	2.5881004501648115994834	3.149717393354388149534827	0.551009212828355983465646844	0.521117954725353997769962	-0.6566188929456155541471342
88.3125	3.13516314068516827325882179	2.598630867522930981691398	3.131167916107252919295142	0.470680636870665902628504378	0.4416631330918127655637853	-0.7000194552053859643021174
88.375	3.150145861916103428786032	2.610707309086855946692274	3.115327740498638483879885	0.377470313701559583776587821	0.349495524443897835787386	-0.7247044603408075458659138
88.4375	3.16697541217299349798297985	2.624449813329397634830533	3.1021143980918610708303779	0.273897420150937557430112255	0.247118370254676910662162	-0.7300199017087452266585187
88.5	3.18570626649799715581012399	2.639991754152343408062072	3.0914673857177527877637117	0.162785598324727613810750985	0.137331305025752647864241	-0.7158280152020709540277882
88.5625	3.20639841588977896870200463	2.657474619178899854383665	3.0833475816225848308426861	0.047184736385621916056102197	0.023150970693839878442495	-0.6825117789633149227458558
88.625	3.22911730664106455797439138	2.677050014658476976357716	3.077735395838660501152295	-0.069718532115582741932836209	-0.092288468194659296789495	-0.6309669417474351043029163
88.6875	3.25393373676702020488238478	2.698872372546358839943943	3.0746286489046189117447755	-0.184697605681345811733249648	-0.20581357135403673796483	-0.5625872683716274122967604
88.75	3.28092369643475866712773395	2.723098154832787488305182	3.07403867393880353414230883	-0.294584884936925645729220225	-0.314310132007893737159229	-0.4792319694509893417612635
88.8125	3.3101681367135996005635147	2.749884721628911129813744	3.0759864481723287646114812	-0.396367516344261297109136696	-0.414815561465152272913434	-0.3831847318124656419366801
88.875	3.34175264796486691177978746	2.779390405028239554526115	3.0804974061548542497906761	-0.487274981787412104277347362	-0.504594198466468259999911	-0.2771016092092924401110344
88.9375	3.37576702574285374169422267	2.811783536821742434546961	3.0875986726041455379328649	-0.564854804267160915787703017	-0.581217205030828859698689	-0.1639312841812075789658796
89.	3.41230469815933576118906275	2.847238986814179846489316	3.0973153790916063543310535	-0.627034259371628218552021361	-0.642620185710990112494654	-0.046840708929521753135461
89.0625	3.4514619842647122894750072	2.885942051461305885487779	3.1096696921644583973660676	-0.672167651892499668034818165	-0.687150661997600480652885	0.070875197483760563060718
89.125	3.4933371481398355725800581	2.928103440087046014692882	3.124687934302311116350027	-0.699070078744009418939999393	-0.7136099371305118150616919	0.185909169191208175307913
89.1875	3.5380292081366580544487256	2.973947507946915466447386	3.1423979092992973625331	-0.707039394611304658690517602	-0.7212738722224626560637536	0.295025348237614555799779
89.25	3.5856364551770730145429951	3.023713890261596735193458	3.162833435112377674758616	-0.695868219282881359461959919	-0.709910939365864522008857	0.395160565658716836479448
89.3125	3.6362546284274235218995227	3.077675675637491672956524	3.1860521383049086486095	-0.665847333093762972720022074	-0.67978753802883849184358	0.483536087093521469889883
89.375	3.6899746913369326156555022	3.136116535349237453319407	3.212119315419462867982414	-0.617760896277443986099732915	-0.631664565400689678868774	0.5577079830387321597447136
89.4375	3.7468801464408908494892731	3.199326966978487355369839	3.241109972162550195395758	-0.552872886130778675174854708	-0.566788894091831407833957	0.6156417209357229022029088
89.5	3.8070438241595832928525022	3.267624660616071833493235	3.273147319665269649808816	-0.472903287052022232951791325	-0.486859835823167617220958	0.6557812166048101028398063
89.5625	3.8705240799917336738190609	3.341319328913185746215416	3.308343028854808079847418	-0.379992168617566725603806971	-0.394001235728259092660944	0.6770446151440751049983675
89.625	3.9373603372191711212399267	3.420701326419278651299087	3.346746617957713033671956	-0.276650022455752210178848195	-0.290715193305410461507345	0.6788764201829346905495219
89.6875	4.0075679200534955635273236	3.506063869546265925341719	3.388480636640920440248392	-0.165693630827559301734867656	-0.179798276938811714000782	0.6612769354277536597890045
89.75	4.0811321369675404073324658	3.597657360286610452385134	3.433793266859388221521154	-0.050168174850621807494576945	-0.064282031469005972289065	0.6247208562604298757128338
89.8125	4.1580015980074408532025589	3.695671405995581308687082	3.482904284013042933013772	0.066742021867002596481295389	0.052654281402067816003674	0.570162001411231868045433
89.875	4.2380807856827326547791861	3.800259598289496286369678	3.535979771044120868292234	0.181810144857184244994737144	0.167805562256636856940975	0.499068640282225521616917
89.9375	4.321221949182802748378145	3.911486545286540556689612	3.593227137999466560598965	0.291865870624700090441801704	0.278013972976518153995144	0.413358282615633365637925
90.	4.4072164585565864624281257	4.029303327918069724403676	3.654863865440151570015429	0.393891257891179972370490188	0.380266573611029632635926	0.315365280720464525749355
90.0625	4.4957858408154302370792149	4.153569010742755866358533	3.721079271654767056533931	0.485108598219701346351821167	0.471807806639394140244126	0.207805356199455227774485
90.125	4.586572823996658241654293	4.283990213655201927035933	3.792061169279390481159942	0.563056458927149181962649066	0.550189218115377260698339	0.093673176288806256176757
90.1875	4.679132836104054817118024	4.420090792885904310391498	3.867969896772126639112891	0.625651764314212928048717607	0.613338180357832861496111	-0.023830074256499448270917
90.25	4.7729265382281244787804971	4.561220587422682831095331	3.948909852512946429866691	0.671237434378978799390754184	0.659619179945820890477938	-0.141384320762825982761671
90.3125	4.8673141052997436711531133	4.70649595766471930069347	4.034926454306992692516464	0.698616473623018589046557244	0.687848140626023141676673	-0.255671021742822027597234
90.375	4.9615520887284459030719607	4.854803787910616646705727	4.125980114731004725746162	0.707074214332092248512273067	0.697324757139089562891489	-0.363465896209129491313037
90.4375	5.0547937817594731122320311	5.004808638538426512794233	4.22193020295908629489464	0.696390558383718456987727771	0.68782538454216005502799	-0.4617396063977084978929407
