lambda	rg	rw	rdh	zg	zw	zdh
1.0625	3.286970430102067089550132212	2.501440171332402246646195	3.480454491189830213031655	-0.665253107277593735356529982	-0.6585216448452173533307303557	-0.673728884343958866539296869
1.125	3.314262950949476918205384735	2.526309027930771412279394	3.53504051209719822384674	-0.6954631013712858537206893404	-0.6880331912579165500294320025	-0.6998627155533737558612211379
1.1875	3.343548974416259827092649835	2.55340248275811712465378	3.593884065190847673458105	-0.7069958428322490828383518935	-0.699014083912340708515418278	-0.706701987847949943366637406
1.25	3.374898874408019904328974527	2.582884194639018706148424	3.657143421577827613665695	-0.699553710401573619457470476	-0.6911789909375333490584660695	-0.6940690369915313111543295077
1.3125	3.408385612139766906255382486	2.614941939120880474223856	3.724974266895139341118141	-0.6733286927430312095365878388	-0.6647340286194912107691916798	-0.662306361634267851765672722
1.375	3.444084244445406929856434155	2.64978798264469439320671	3.797521723206848233034044	-0.628999274482661066407732366	-0.620372780549641804315000295	-0.612269581993694998320699084
1.4375	3.482071308358335015210529353	2.687658717244385724347606	3.874909885056981564991038	-0.5677189582470113276145862955	-0.55926288945265084287490508	-0.545310101840725236696240209
1.5	3.522424059421681197967867734	2.72881332981100485314501	3.957228479449474701964413	-0.4910951373846683637880226329	-0.483022191124628284633164952	-0.463246269182390370194592339
1.5625	3.565219538337937137221655622	2.773531286502637597983105	4.04451638605422169127206	-0.4011565410450491155268847224	-0.393683083513727171982746524	-0.368321641777960324707534064
1.625	3.610533437668518291432925691	2.822108554112655877173492	4.136742036824399590934429	-0.300307567762678927560090313	-0.293644104208183670698877767	-0.263149373677498986096080255
1.6875	3.658438737475426926794378093	2.874852732343547290345115	4.233781100738933258165971	-0.1912685664798663773328312894	-0.185608492127847057354085361	-0.150642682821284412893444026
1.75	3.709004076248717051208721148	2.932077543555458143497553	4.335392254134148041066594	-0.0770024197595892507101468023	-0.072510651550088395279608628	-0.03393264668801916269940798
1.8125	3.762291821447624538635280228	2.994097285668661908728937	4.441192151176908381547395	0.0393706092296581072051361456	0.042567333535957332131085436	0.083724043822393951564330611
1.875	3.818355802853614272204357552	3.061221787385388534198013	4.5506309185553524968018	0.1546662268820772439497604391	0.156485902379463284442280252	0.199043511036315716181854974
1.9375	3.877238672152888545764136309	3.133752096667593888655518	4.66296966669214360248648	0.2657329267904525987039368745	0.266140932446681250159990931	0.308814582735806080125261447
2.	3.93896885432309073305902034	3.211976688671218666804414	4.7772617463081032265346	0.3695470222380397619422994242	0.368555006162942572334539073	0.409995143466368610833010328
2.0625	4.00355706122270764255665871	3.296167571587845605835806	4.89233985743817082867445	0.4633009115112490826985198739	0.460962801988289306965564887	0.499800314299098135277087788
2.125	4.07099234614544497336728523	3.386575442744200352720269	5.00681160539552109606974	0.5444805927975291717516687749	0.540887025135542002443735875	0.575778843677881766489392501
2.1875	4.141237691014148484336226	3.483423048367878477290224	5.11906653966511546087565	0.610929934892347588214511144	0.606202373821308268477881653	0.635875547470321407056726299
2.25	4.21422513646041720448415625	3.58689607489010226235937	5.22729786840058560845301	0.6609008472406175014467218511	0.655186358648562365405066004	0.678479208250940037609502639
2.3125	4.2898504904129740987505703	3.697131148791526072738322	5.329541658250638766873014	0.6930899220371613406066634728	0.6865570660404667271571116121	0.7024566701199646209894853572
2.375	4.36796768406808760288919804	3.814200762669163814492043	5.423735209605374544564582	0.7066630611798080220720682046	0.6994988889723039088851719114	0.7071746595131022529438854667
2.4375	4.44838288605588165678091482	3.938095141741636683065797	5.507794371788613456507125	0.701269906084465396381756275	0.6936776439792858795534998041	0.692510994993121813966500625
2.5	4.53084853657034387675351076	4.06870122872310545977628	5.579706950528159604085467	0.6770495702189947339806989685	0.669246315947131141845482669	0.658856373481358894741195677
2.5625	4.61505752271029611903802886	4.20577913646815672884457	5.637636405015982387972791	0.6346283867981237686868946152	0.626842047836059102950300857	0.607107046513544549993932256
2.625	4.70063778260179356718987821	4.34893664659432159981121	5.680027286237436673702804	0.5751093827951235657300826715	0.567574165134944081793207984	0.538647732047994071233290036
2.6875	4.7871476957449528941371089	4.49760265962725543658287	5.705701999595744027563919	0.500052275256574673833633435	0.493002283560411309012645664	0.455323367189728610905699854
2.75	4.87407268514680535239268175	4.651000945549615015434511	5.71393809616673317208047694	0.4114422389988114078685338986	0.405103150858170004709518497	0.359398059392088262280687228
2.8125	4.96082351557619894144422137	4.808126082523511695990955	5.704516760417293024946258	0.3116457202039265926100739497	0.306224982873690637610122346	0.253499982562228465914531838
2.875	5.04673681180314841012194129	4.967724038318438023263493	5.67773639371605720512634	0.2033522449479003360454633307	0.199028703766384899778424758	0.140551975580109090412012668
2.9375	5.13107832913216589374606594	5.128280331378326900386751	5.634389648061942414225257	0.0895024170952621362640190369	0.086416591201108506480889072	0.023689056740244436683230099
3.	5.21304947311131290718286363	5.288018969367512408532614	5.575707048338403450195898	-0.0267961115312166898775796447	-0.028549844674128839088630493	-0.093834335016363076777846837
3.0625	5.29179747389238783269591483	5.44491527356440892311571	5.503274462774616560138796	-0.1423613174267978403274965689	-0.142739616909519091321849365	-0.208743179024273146616032979
3.125	5.36642946427548391404622692	5.596725171154536345392173	5.418934345795221778329144	-0.2540334987916667345353832093	-0.253045508894210924401089088	-0.317841748898953693584263388
3.1875	5.43603048584880457894045744	5.741032551500321059069714	5.324681504828002370709487	-0.3587707523412621061625069247	-0.356476165427311307768451528	-0.418109357813217446296751487
3.25	5.49968516054687036926851353	5.875314880943229488066769	5.22256322884333087483409	-0.453738184425917677152307434	-0.450242502583887605975420422	-0.506787425481757713762783275
3.3125	5.55650243230907571104333511	5.997025556766934254624516	5.11459143433085341053777	-0.5363867362903910880790818092	-0.531834649383310769069211778	-0.581454530832020523399599165
3.375	5.6056424343087113030057724	6.103689608769428099911196	5.00267168508730426877859	-0.6045189551442132869578240954	-0.599086839043364714191426636	-0.64008763603607709812604766
3.4375	5.64634421107419196594407211	6.193007527373721812942321	4.88855114646465474545179	-0.6563406817635615297946186926	-0.650229080225284387391634864	-0.681109165062865252681213405
3.5	5.67795276780425852172780209	6.262960450433221205262457	4.77378518909537963175064	-0.6904990925286302300714115086	-0.6839257534706288698515721942	-0.7034207855366983914554440192
3.5625	5.69994377688486492960460066	6.311908933537160108801183	4.65972068261826114756572	-0.7061085364544777383228787409	-0.6993022218246219998244817317	-0.7064253627479424175211071546
3.625	5.71194428056276051554426685	6.3386772910532390097970774	4.54749304014809757080468	-0.7027659837980634864586944535	-0.6959609468898027215746105187	-0.690038552716866119210590201
3.6875	5.71374790778552700758320585	6.3426161752394976383112911	4.438033685064583067863669	-0.6805576468435616054657567868	-0.67398843404848815720336101	-0.654690952419765569245564455
3.75	5.70532346728772627126616694	6.323637672148711652236057	4.332084656196373946990307	-0.6400575857977072686749854621	-0.633953708432278927963108827	-0.601320840317496385237544466
3.8125	5.68681625701339709574464977	6.282219587999584598492486	4.230217393030360248567742	-0.5823181203641518845087582548	-0.5768981714954203731904166	-0.531356620236626985177342924
3.875	5.6585419882487036372681668	6.219378480301911935980352	4.132853232860451569911768	-0.5088509286575413223803577098	-0.504315885734264804060261325	-0.446687448536470258842354283
3.9375	5.620973793644631141046164	6.136613956696533625384142	4.040283734712460903583557	-0.4215971167429811603759480693	-0.418122849126040787524196155	-0.349620438049669293612674328
4.	5.57472330165740841917261427	6.035829400987054637582549	3.952689580123347323897209	-0.3228844994140692358458130627	-0.320613842842061777552881649	-0.242823410225094139266708403
4.0625	5.52051715600343605338088194	5.91923622975826219334255	3.870157452360713832012526	-0.2153709381510017264741804055	-0.214406033489377589537337206	-0.129253335567227669983838374
4.125	5.45917059781379700131681568	5.789249799560457940811484	3.792694900879704128239492	-0.1019737744841321078297944517	-0.102369606759658520046542467	-0.012072105807506442044263351
4.1875	5.39155979600315294567750063	5.648385099856393089140126	3.720243655228283464337324	0.0142130368581345298491731815	0.01245290655359477933390251	0.105447239428197070052279993
4.25	5.31859451890475327708298369	5.49915946789908311814934	3.652692050011778328227631	0.1300108756868659797811428686	0.126935570037338874147124337	0.220019588831975367836786262
4.3125	5.24119251867718908005806773	5.344007967911088268059754	3.589887104575261384140998	0.2422529636477846421324313699	0.237962125796255375344397717	0.328447338418560685219661232
4.375	5.16025669278306991386436013	5.1852150913136460519887	3.531646433257682466863222	0.3478802257052162081235943303	0.342518558118613556873547371	0.427715717734176937881707832
4.4375	5.0766557407795939509013826	5.02486438405068791243828	3.477769728437899882358557	0.4440313984827805212250640895	0.437780571263670175347846535	0.515079682004793588091942365
4.5	4.99120869227422921221364184	4.86480578095074677928342	3.428049271754497917951481	0.5281231345714646127072061515	0.521192126713176954508976656	0.588139178202569080338437449
4.5625	4.9046733762191052899698619	4.70663902788176775074968	3.38227890969733198528881	0.5979172621293752693594181733	0.590532346298157866056719104	0.644900856888697095357547806
4.625	4.81773865391025234817862903	4.5517106880549988189881	3.340261148166450726572446	0.6515739956167620545334623777	0.643969451113768678378824	0.683825644109321758617079402
4.6875	4.73102005756986644594525025	4.4011218365614236024575	3.301812336609192376614863	0.6876913951996029344207450724	0.680101692044038490760759533	0.7038627468575091068665545711
4.75	4.64505836287498416001491018	4.25574354544985884535438	3.266766172240702586948262	0.7053324356779722621848576886	0.6979861835970272018251957528	0.7044713748097649373484203685
4.8125	4.56032056993627142318820052	4.11623751493298988192474	3.23497586710744435031388	0.7040414925783375896037141728	0.6971570086421682093060683782	0.685631554721618955064722339
4.875	4.47720276169408276328475599	3.983079586682943179553005	3.206315275213674367968336	0.683851860916225297956061428	0.677633869300086608270678868	0.64784491184719180850540985
4.9375	4.39603433870724494106501804	3.856584288027448880269394	3.180679122609400836519527	0.6452852171458511062373574043	0.639922005582026969129926942	0.592125412100506401712463533
5.	4.31708318254853097273696312	3.736928948258555278681487	3.157982298802524150690626	0.5893429549133735963625939483	0.585003292887446931472412224	0.519979150815563956000774456
5.0625	4.24056136583650492566226344	3.624176284765843222931715	3.13815804238814822806993	0.5174883659920326030259466338	0.514317637411611640918462003	0.433371713987793733494622169
5.125	4.16663109690678949961343338	3.518294688397974672574537	3.121154872961442367524947	0.4316179904957108637598732385	0.429733293541949726223302625	0.334681699935604960229465111
5.1875	4.09541065517021741485177039	3.419175767284551190988488	3.106932339335026347967976	0.334020350790834383013612852	0.333504737109539300503626635	0.226639743860380457742903653
5.25	4.02698013536049406409353767	3.32664905292773102729794	3.0954560468632794794877696	0.227320818956091397234516043	0.228217316707216370632593297	0.11225366372873513770406369
5.3125	3.96138687293850265334671846	3.240494122180269365615271	3.0866928541427000971376101	0.1144125042805114992183067386	0.116718982323890654698546181	-0.00527820495637904395339534
5.375	3.89865046803229543513461396	3.160450694891156649446316	3.0806073608877563397532179	-0.0016254127437251702780045038	0.002040724064578019734641236	-0.122662163819266765625516487
5.4375	3.83876736152854452607508835	3.086227448596173339398498	3.0771606439766961153233582	-0.1176188462590566349003177533	-0.112691357602625413387738605	-0.236608641188496295040300098
5.5	3.78171494496739684116053297	3.017510272449316107000639	3.076311624253490994949858984	-0.2303950647405244516674750232	-0.224348457327162503777128459	-0.343931487818404012098476942
5.5625	3.72745520673101859798748246	2.953970445265458148688374	3.0780206936715658981322896	-0.3368788768152822462629823279	-0.329891567720789791615588251	-0.441642582704751551139753851
5.625	3.67593793179091921514024042	2.895272843482234845187561	3.0822546498301011806024519	-0.4341835866825390039049446659	-0.426459747868876501130045205	-0.527037681321513134546238666
5.6875	3.62710348212334504697035397	2.841083913545039081561129	3.0889918147113473022729945	-0.5196923441074308849258535069	-0.51145036178166838199615822	-0.597770298697642879383319312
5.75	3.58088519086540307602852933	2.7910789275754788158627	3.0982264533605007398995381	-0.591126878639234076786576659	-0.582588420429327273836606053	-0.651911672643066550091729372
5.8125	3.53721140629020071836556598	2.744948047819677174999353	3.109972055940138995000108	-0.6466022373887807284638051082	-0.63798334120817825007214661	-0.687996279046305522150802918
5.875	3.49600722250684408456102224	2.702400911880102874674316	3.124263463759032271268556	-0.6846676782879224692921633789	-0.67617266927425644172530955	-0.7050536105829259877270871934
5.9375	3.457195933077597250874635864	2.66316970414436831478589	3.141158057087294164308513	-0.7043349926378677598780254901	-0.6961533419923974005882937034	-0.702627638981892862890367413
6.	3.4207002419951843640627632	2.627010884054535260654945	3.160736251278527104675065	-0.705096048041609035493530044	-0.6974016937384719064330453392	-0.680785393380784919017255579
6.0625	3.386443264068052323518673744	2.593705832102476352307636	3.18310142190444797753722	-0.6869312160382155984431165991	-0.679883466155125185808421286	-0.64011548264211947357101958
6.125	3.354349344013066008577135252	2.563060642829159771554144	3.208379186826312096225411	-0.6503096892768726134252703502	-0.644054638854358071309140972	-0.581716454878377453796264587
6.1875	3.324344720666747411822504976	2.53490517807924886461187	3.236715806621777736431284	-0.5961817291402284787450873155	-0.590853117572299280148099085	-0.507174012451960526953567992
6.25	3.296358059847714336606075903	2.509091353945143916556368	3.268275411534888496494303	-0.5259619086164841781035032418	-0.521680508363184389411401292	-0.418525647733407112147051613
6.3125	3.270320876635233288612920942	2.485490540333070530795021	3.303235886168446193806336	-0.441501721715596888309063755	-0.438372684408002615894295464	-0.318211449883767710915789047
6.375	3.246167865235335735994972758	2.463989968497909503929297	3.341783546004346381328726	-0.3450497553318853247588540044	-0.343157854028718722769512934	-0.209010653364240186424839687
6.4375	3.223837152222735786574675608	2.444488210915274324105004	3.384107129661113571482573	-0.2391980844776556681967618637	-0.238601440536855562128581916	-0.093964745072357713716901318
6.5	3.20327048678991440786118263	2.426890104543381527002739	3.430391924126948846617851	-0.1268146304674702247969901279	-0.127538166224993901583922345	0.023710695774758312950172041
6.5625	3.184413379706370112871001447	2.411101833206322330911753	3.480814844840279539375215	-0.0109627316520369148920281536	-0.012993018144932555745470991	0.140722062909598298160857202
6.625	3.167215200983991130141201849	2.397027096044518450064551	3.535540934999738862449363	0.1051891885320277245971697031	0.101906055272051405070139002	0.253797476293249105690335387
6.6875	3.151629244745636918127993569	2.384565202834023771631889	3.594721149610759841373201	0.2184635726056087018269911225	0.214020038021939347786724536	0.359785557643448334259025749
6.75	3.137612768486713668838213988	2.37361151291106681104969	3.65849070692598039041047	0.3257701782783622872243162849	0.320291240550058867262553054	0.455748580975606679705805437
6.8125	3.125127012785472746551338848	2.364060018119845193282489	3.726966958504411007141119	0.4241978293284820403543243429	0.417832085211280988389255672	0.539045902219285629796443279
6.875	3.114137206538154760328418401	2.355807329015384829711389	3.800245729046343919575745	0.511096975901542444107046927	0.504006520795527492745138304	0.607404649513843614476013813
6.9375	3.104612561951474060150140576	2.3487570851459226307021185	3.878395321377637344703113	0.5841498873395074989689562471	0.57650101988545654580026783	0.658976092437994846886351085
7.	3.096526262799647822953987929	2.3428239292621639452064536	3.961447708543513117362821	0.6414269191836889729605686717	0.633383168594038761505367662	0.692377580670601775231895748
7.0625	3.089855448829690190695167373	2.337936538117213791920249	4.049386712756675950353566	0.6814288557525423865850508436	0.673147099865357754611801075	0.706721082413618394844582926
7.125	3.084581198661716950294707338	2.3340395918942641573424874	4.142133151149993387884866	0.7031165078446926543966979307	0.694746169495193303165136966	0.701629893394631630467801199
7.1875	3.080688513066483904208906716	2.3310948356262683880903717	4.23952703823152972870222	0.7059293324555573005470726767	0.6976140269087091313958723223	0.677244957792618656578275228
7.25	3.0781663000974317683375331554	2.3290814797295045081098499	4.341307045506774038878286	0.6897947813071665153911691924	0.681675402398966361288713925	0.634221579028058752128328543
7.3125	3.0770073631973093667339966206	2.32799612468406503148288293	4.447087612512039031795506	0.6551294737359184352563039855	0.647347526113495632842582494	0.573716383954843889076852024
7.375	3.0772083930790793279964645414	2.3278522408725515008240174	4.556334450763647721474157	0.6028323449961559931078866717	0.595532310898392984488003581	0.497363574121663177357374894
7.4375	3.0787699638870962849930513364	2.3286790657266252826164085	4.668339719833953752396795	0.5342689315551363608491524665	0.527598592670741522799463673	0.407239045586330415574251158
7.5	3.081696533867858411941637158	2.3305196754612755742563668	4.782198865614864478796997	0.4512452180292133139670688282	0.445353168525065880436029011	0.305811063982790654325025539
7.5625	3.085996450510701745931872361	2.3334280205036899755708583	4.896791907946531597232099	0.3559692307644221788153637705	0.350999354841181595765155126	0.195876877170365412464394622
7.625	3.091681959848532633513609025	2.3374649264785179273651014	5.010772692925692394088089	0.2509989573746636064158733058	0.247082379513690112418230403	0.080485825614438330156271506
7.6875	3.098769219327947354977399752	2.3426934322246057841576902	5.12257008425357837783677	0.1391761900628761130484801127	0.1364219907685857522495933	-0.037149045983418326459957148
7.75	3.107278313357515601345542126	2.34917423891758382883528	5.230405052207445979462101	0.0235473669831380911226511155	0.02203392258447359769814068	-0.153747443576346983361940805
7.8125	3.117233270312834130543341844	2.356962279420188795367368	5.332326957505014487092745	-0.0927258752909951881305638377	-0.092957008371124408522140516	-0.266061793441818046953478691
7.875	3.128662079406809642061977914	2.366105308513653877624847	5.426270918489641458751536	-0.2064622836556389685650791269	-0.205408589969351997451773432	-0.370975617730709655952955298
7.9375	3.141596705412338821691072378	2.376644941281719691413677	5.510135992695197310673139	-0.3145576397192671406512865546	-0.31225366951484991412192384	-0.46559536202260078409624341
8.	3.156073098739997506680063596	2.388619912081487834130864	5.581881137823080141345139	-0.414077253127693434164287137	-0.410589281033181491173261441	-0.547331582057446416629027098
8.0625	3.172131197812312140759416137	2.402070782211699649898227	5.639632863541208781075907	-0.5023396948060516790917684574	-0.497758627586784731199697551	-0.613966785182661491996997562
8.125	3.189814920024245768059751938	2.417045110288078099284845	5.681795655571238510843433	-0.5769884302798189781314357569	-0.571422776501598010041085548	-0.663708824331624821182212829
8.1875	3.209172136821019902590628499	2.433602241804290568988914	5.7071542863531450555979191	-0.63604961630163429031953478	-0.629619980917005551972237897	-0.695230195290922375471047076
8.25	3.230254627542435110060372518	2.451817228571407635697627	5.7149566386730603358481038	-0.677975907096762954785205183	-0.670811810401775990143766905	-0.707694580000722257228278974
8.3125	3.25311800565952267050018371	2.471783757669077647154605	5.7049670476093528213091036	-0.701677348476634683298849788	-0.693916456820809481710337405	-0.700772331656025213863720886
8.375	3.27782160984602510492511709	2.493616213344773559196404	5.677483387213773654291598	-0.7065410947977248094242382466	-0.698330366669808319322036574	-0.674646306042690493359351123
8.4375	3.30442835096510854398165972	2.517451069436679285777514	5.633315685498688368602329	-0.6924416914975210059947178002	-0.683939549324062726376289381	-0.63000866667377680467449095
8.5	3.33300450449289305348394915	2.543447743753962484230413	5.573729057356814496385439	-0.659743105502770410912646155	-0.65112153162481086979878542	-0.56804830587973466885438408
8.5625	3.36361943612904800564360819	2.571788904365301556877167	5.500358179675759077586759	-0.6092927641821850376562719651	-0.600738169569442062072620719	-0.490427656493824637298851938
8.625	3.39634524634916117130885191	2.602680074924575871893994	5.415103544917241321283097	-0.5424068641933851646989366818	-0.534118698571322775391656632	-0.399247217918538459399194299
8.6875	3.43125631742903068037126824	2.636348312623512435463761	5.320020871364749045906707	-0.4608454341358143497823273322	-0.45303182946333512129412189	-0.296996284562946523760436619
8.75	3.46842874402319942440078816	2.673039783813534816631622	5.217214355964696710918918	-0.3667753326541781061798320128	-0.359645616412027058349222039	-0.186489187614800914549881521
8.8125	3.50793962573022505039697731	2.713016257908983171814879	5.108742360716750238025544	-0.2627196871318403674254328371	-0.256474314144137031469342989	-0.070787711260552532873599493
8.875	3.54986619726860627135913896	2.756550835643316324317466	4.996541258944286882970144	-0.1514932345170312639684317677	-0.146312405860339798983290201	0.046888059606182014519526426
8.9375	3.59428476899344203746317649	2.803923507774978395887986	4.882370161051098427850104	-0.036124465158269292298946101	-0.032157190693358663175312556	0.163256720569478886189628753
9.	3.64126944761877932164352397	2.855417256417603014646142	4.767776569895331478299191	0.08023289131377911252593577	0.082877492062043776273782532	0.275075585730849211168246843
9.0625	3.69089060434125815219808235	2.911315262272431144038655	4.654080965254169321883466	0.1943950188871537956998318392	0.195652863579280194013244413	0.379238649424213552383388901
9.125	3.74321305532198786879443535	2.971899387984758972470265	4.5423769919375393086023	0.3032448066563985309249597752	0.303097985042384650154527688	0.472867701976169253274895254
9.1875	3.79829391799511866887482221	3.037449617704825789871212	4.433543310169192524788768	0.4038250302694047812240192284	0.402299390707663835766840803	0.553392807568123732493431847
9.25	3.85618010635551087371608051	3.108243737977306589661994	4.328263161864646247927965	0.4934232188121980231803472191	0.490583548850898719983811796	0.618619715666892931195975255
9.3125	3.91690542977696223572773731	3.184556373587968382998482	4.227048158628004627572664	0.5696447083831184512195858914	0.565588908353547652000714365	0.666783241108987221659479797
9.375	3.98048726370500536751067985	3.266656550871529232811957	4.130263519093212340085331	0.6304719669023491367468496896	0.625325457112348264752330168	0.696586925014350467272672884
9.4375	4.0469227675769721202251814	3.354803160356829850600389	4.038152784432597208706584	0.674309877177271925413831421	0.668221046513512489230753123	0.707230140242186028600619873
9.5	4.11618463651013864558393699	3.44923791460762647270958	3.950860765476009233854294	0.700017948311773152955475846	0.693154921886987815068203963	0.698424086126451957901269474
9.5625	4.18821638974669665645915711	3.550175564806401140678929	3.868454028591090730279465	0.706931150801616891985451432	0.699479666526341327492645289	0.67039781597805487624888479
9.625	4.26292722169594370521371497	3.657791227717725901117153	3.790938584302504897631593	0.694871147226929809423968274	0.687032965107725180417646052	0.623894695183426113561775593
9.6875	4.34018647178131442794600896	3.772204708096526879637017	3.718274633121872855433936	0.664149183298846140203215596	0.65614024083980944509982385	0.560158764148769802118389149
9.75	4.41981780811199655689687187	3.893461732358057038083673	3.650388314318286703414907	0.615561008624589213075004494	0.607608495565732742841508234	0.480909712378380294720803842
9.8125	4.50159326778530720787194072	4.021512097053919469784491	3.587180478722713884826616	0.550373190948817904273446744	0.542710856128517919209808176	0.3883048670148586552501112
9.875	4.58522735322506972672415559	4.156184932538670936619508	3.528532643827444218688452	0.4702993726891273408429651751	0.463160693324761548660186056	0.284886947850370320771099118
9.9375	4.67037144815841198200308936	4.297161618732438072736459	3.474310531100114769285425	0.3774646554934361556209905877	0.371073961708015752263617559	0.173517331122054871155330769
10.	4.75660888595016689519859199	4.443947361478554851081227	3.424365904771739073567949	0.2743565513246377974875409758	0.268918724278993134748878002	0.057295977407620671024882137
10.0625	4.84345107249477021666220914	4.595842996928008578075379	3.3785377146955458501711	0.163761831101039168095749806	0.159451653413475230870479151	-0.060529339786520945981936222
10.125	4.93033512894450369545008187	4.751919152482210392111279	3.336653626954159143806128	0.048690000780747343946902936	0.045642492318203968890187045	-0.176660668713810436538677526
10.1875	5.0166235671217362624993796	4.910995355517836681167509	3.29853278250022929038589	-0.067714231959097683386939305	-0.069411209256196176519846302	-0.287849838164110964679235166
10.25	5.1016065312919758727652432	5.071626958968528686901575	3.263990085539233327585704	-0.182265622572548945388215133	-0.182575566307592342337810807	-0.39099603680124177323517461
10.3125	5.1845071214562614349634413	5.232102793407015970870882	3.23284169413129546562101	-0.2918352593571252457958681643	-0.290773680491815695103395109	-0.48323662769988239549556946
10.375	5.264490242873994911091593	5.390456237795432369383154	3.204910937895754940889209	-0.3934443774805945425514858303	-0.391076166258033568280899502	-0.562027551407570604957958909
10.4375	5.3406752937135272260450546	5.544491916211985176931846	3.180033793311556608314742	-0.484350318317603557025356172	-0.480784570476493159203854874	-0.625210771509090947319573305
10.5	5.4121528019770117381751852	5.691829458768884989613527	3.158063281838451344589624	-0.562120980914630066750039907	-0.557504283808315054402100776	-0.671067550130113133869394538
10.5625	5.4780048564383256750080813	5.829964688807256386214645	3.138872545083523395431475	-0.624695671651259868067410975	-0.619204840155646853931652202	-0.698357655030733608116510537
10.625	5.5373288570433500834865262	5.956347212664566933652164	3.122356695286201161534827	-0.670431875998722527273343288	-0.664266908408363337680270366	-0.706345573761936310122319118
10.6875	5.5892637628114084431471623	6.068471747805358149769053	3.108433716699103611991106	-0.698138807647724908784621211	-0.69151649430379852883023109	-0.694815188629552298714648883
10.75	5.6330176759610465509034433	6.163978770176888484034171	3.0970446843502548343484721	-0.707099382990473784856763612	-0.700247642097568259876501419	-0.66407408174862540246537691
10.8125	5.6678953142237455091173012	6.240758419582259704582446	3.0881534228060502713128856	-0.697082415108887300071209079	-0.690235129354197377521515368	-0.614947851250293183296911488
10.875	5.6933237357923417741916088	6.297050356739503725381704	3.0817455322898022175184086	-0.668346369877730503565616223	-0.661738305776320896098696072	-0.548763860344076017129845927
10.9375	5.708874633814841210733816	6.331531701659662417724782	3.0778265555904536073992888	-0.621635160930929344921806185	-0.615496497477119321814546049	-0.467323106307495011570457901
11.	5.7142816357538070781109189	6.3433855145460091230075489	3.07641903757204204145789239	-0.558165451920121277049647859	-0.552715533036516374695653506	-0.372858715224524338205761546
11.0625	5.7094513311179228930439861	6.332343588211518940099251	3.0775584072148700455806064	-0.4796040851561883167435112139	-0.475044229345292292207871264	-0.267980085823016133608640535
11.125	5.6944671870116407823419402	6.298699511778084475782005	3.0812879893864812404561879	-0.3880338337677248635081224255	-0.384539350112020488669869212	-0.155602823299610516030603431
11.1875	5.6695860481979849530054998	6.243290770622834520428964	3.0876539147025173156426951	-0.285905856867271541835120358	-0.283617769949289671789638283	-0.03886601522748324537573813
