lambda	rg	rw	rdh	zg	zw	zdh
8.2375	5.56794515889224337195103584	5.5718640266102897509938542	5.5718640266102897509938542	-0.707106475707429327735676548329	-0.67257265587669612363202796	-0.67257265587669612363202796
8.25	5.580986649712748552206720553	5.5848947153653114488875579	5.5848947153653114488875579	-0.706736671038639566603827889557	-0.67236453654317703372091774	-0.67236453654317703372091774
8.2625	5.593488194655948966418421734	5.5973834923842420354606779	5.5973834923842420354606779	-0.70558390227624285280883037728	-0.6713782722123581532895645	-0.6713782722123581532895645
8.275	5.605436718517577742524680623	5.6093173523969792798751373	5.6093173523969792798751373	-0.703649395364636746455394530708	-0.6696147086616497178829418	-0.6696147086616497178829418
8.2875	5.616819591724713755076272067	5.620683744911108406727994	5.620683744911108406727994	-0.700935208172482691920886250724	-0.6670754939528743586620225	-0.6670754939528743586620225
8.3	5.627624661379584177306242088	5.6314705880612344115193721	5.6314705880612344115193721	-0.697444229153998119651404886514	-0.6637630744752557297159647	-0.6637630744752557297159647
8.3125	5.637840281600957308130021194	5.6416662818940279731919237	5.6416662818940279731919237	-0.69318017545782779879718958895	-0.6596806945384803639156583	-0.6596806945384803639156583
8.325	5.647455343028460756183753521	5.6512597245079460312446656	5.6512597245079460312446656	-0.688147590472662332216283973356	-0.654832400044175450398087	-0.654832400044175450398087
8.3375	5.656459301356101061594180923	5.6602403336448080280678415	5.6602403336448080280678415	-0.682351840795878950245692313403	-0.6492230456452272549351747	-0.6492230456452272549351747
8.35	5.664842204763128110383073753	5.6685980749420126677803915	5.6685980749420126677803915	-0.675799112608755906940627228672	-0.6428583037489394175873207	-0.6428583037489394175873207
8.3625	5.672594720113193414777952767	5.6763234964009407080248825	5.6763234964009407080248825	-0.668496407439291682807658582277	-0.6357446729904760441356817	-0.6357446729904760441356817
8.375	5.679708157796498365678796848	5.6834077670666350849261825	5.6834077670666350849261825	-0.6604515372913769939703468754	-0.6278894835916640258766506	-0.6278894835916640258766506
8.3875	5.686174495094310131335794042	5.6898427167824514185228587	5.6898427167824514185228587	-0.651673119117052414787999840546	-0.6193008974089319754036154	-0.6193008974089319754036154
8.4	5.691986397950822325981262884	5.6956208734232075502673278	5.6956208734232075502673278	-0.64217056860686603811686288943	-0.6099879014081908449874666	-0.6099879014081908449874666
8.4125	5.697137241043828292540426714	5.700735494317000774879484	5.700735494317000774879484	-0.631954093271950228508859982466	-0.5999602945987296353589432	-0.5999602945987296353589432
8.425	5.701621126053020324186414989	5.7051805895674350358810452	5.7051805895674350358810452	-0.621034684790387512555560574485	-0.5892286698337581718922098	-0.5892286698337581718922098
8.4375	5.705432898032882187399045967	5.7089509364607138203119543	5.7089509364607138203119543	-0.609424110589753232170371421894	-0.5778043930287094324472338	-0.5778043930287094324472338
8.45	5.708568159806049363883240144	5.7120420857588888601339638	5.7120420857588888601339638	-0.597134904637423656174283279985	-0.5656995829818568695864056	-0.5656995829818568695864056
8.4625	5.711023284302607123730383745	5.7144503620827509270576081	5.7144503620827509270576081	-0.584180357410336149537328918036	-0.5529270949275089312444871	-0.5529270949275089312444871
8.475	5.712795424781008307680686821	5.7161728614637600288432571	5.7161728614637600288432571	-0.570574505016392350307227463087	-0.5395005101776946555170898	-0.5395005101776946555170898
8.4875	5.71388252287704054470213119	5.71720744929857092680956491	5.71720744929857092680956491	-0.556332117440611821501240743853	-0.5254341328414367498457822	-0.5254341328414367498457822
8.5	5.714283314438470055077753463	5.71755276133692981432770907	5.71755276133692981432770907	-0.541468685890474028221971086448	-0.5107429929184117492433646	-0.5107429929184117492433646
